x y
7773.03940 2.11779e-17
7775.11290 2.10040e-17
7777.18640 2.08895e-17
7779.25980 2.07869e-17
7781.33330 2.06802e-17
7783.40680 2.06263e-17
7785.48020 2.06156e-17
7787.55370 2.05491e-17
7789.62710 2.04889e-17
7791.70060 2.03839e-17
7793.77410 2.03169e-17
7795.84750 2.03113e-17
7797.92100 2.03119e-17
7799.99450 2.02684e-17
7802.06790 2.02028e-17
7804.14140 2.03548e-17
7806.21480 2.08126e-17
7808.28830 2.13131e-17
7810.36180 2.15251e-17
7812.43520 2.12859e-17
7814.50870 2.08072e-17
7816.58220 2.05148e-17
7818.65560 2.01966e-17
7820.72910 1.99283e-17
7822.80260 1.96692e-17
7824.87600 1.94990e-17
7826.94950 1.95605e-17
7829.02290 1.96371e-17
7831.09640 1.95043e-17
7833.16990 1.93845e-17
7835.24330 1.92802e-17
7837.31680 1.91945e-17
7839.39030 1.91299e-17
7841.46370 1.90894e-17
7843.53720 1.90757e-17
7845.61060 1.90916e-17
7847.68410 1.91399e-17
7849.75760 1.92233e-17
7851.83100 1.93447e-17
7853.90450 1.95069e-17
7855.97800 1.97126e-17
7858.05140 1.99647e-17
7860.12490 2.02658e-17
7862.19840 2.06189e-17
7864.27180 2.10267e-17
7866.34530 2.14920e-17
7868.41870 2.20175e-17
7870.49220 2.26062e-17
7872.56570 2.32606e-17
7874.63910 2.39838e-17
7876.71260 2.47783e-17
7878.78610 2.56471e-17
7880.85950 2.65929e-17
