#Wavelength_Angstrom Flux_egs
5957.9199 6.03786849975586e-16
5959.2099 5.935340881347657e-16
5960.4999 5.875794982910156e-16
5961.7899 6.117127990722657e-16
5963.0799 5.720586395263672e-16
5964.3699 5.723785400390625e-16
5965.6599 6.021926879882813e-16
5966.9499 5.708095932006836e-16
5968.2399 5.726856994628907e-16
5969.5299 6.033137130737305e-16
5970.8199 6.013897323608399e-16
5972.1099 6.171242523193359e-16
5973.3999 5.894375991821289e-16
5974.6899 5.818011856079102e-16
5975.9799 5.915425491333008e-16
5977.2699 5.895360565185547e-16
5978.5599 5.536370849609376e-16
5979.8499 5.721128845214844e-16
5981.1399 5.881994247436524e-16
5982.4299 5.758084487915039e-16
5983.7199 5.735694885253907e-16
5985.0099 5.91761703491211e-16
5986.2999 5.851651763916016e-16
5987.5899 5.875282287597656e-16
5988.8799 5.897161483764648e-16
5990.1699 5.974292373657227e-16
5991.4599 6.043351745605469e-16
5992.7499 6.089051818847657e-16
5994.0399 6.245544815063477e-16
5995.3299 5.957304763793946e-16
5996.6199 5.906685638427734e-16
5997.9099 6.054544067382813e-16
5999.1999 6.084618759155274e-16
6000.4899 6.08385009765625e-16
6001.7799 5.992552947998047e-16
6003.0699 5.862704467773438e-16
6004.3599 5.828013229370118e-16
6005.6499 5.886307907104492e-16
6006.9399 5.881413269042969e-16
6008.2299 6.001136016845704e-16
6009.5199 5.868887329101563e-16
6010.8099 5.655938720703126e-16
6012.0999 5.580707931518556e-16
6013.3899 5.583945846557618e-16
6014.6799 5.657571029663087e-16
6015.9699 5.933872985839844e-16
6017.2599 5.804087066650391e-16
6018.5499 5.84774513244629e-16
6019.8399 5.884920883178711e-16
6021.1299 5.931082534790039e-16
6022.4199 5.84256591796875e-16
6023.7099 6.075735092163086e-16
6024.9999 5.836296463012696e-16
6026.2899 5.959696197509766e-16
6027.5799 6.067859649658203e-16
6028.8699 5.730285263061523e-16
6030.1599 5.727503204345704e-16
6031.4499 5.980067443847656e-16
6032.7399 6.215053939819336e-16
6034.0299 5.816522979736329e-16
6035.3199 5.986203002929688e-16
6036.6099 6.102151107788086e-16
6037.8999 5.691980361938477e-16
6039.1899 5.783282852172852e-16
6040.4799 6.013629531860352e-16
6041.7699 5.978688812255859e-16
6043.0599 5.907354354858399e-16
6044.3499 6.190300369262696e-16
6045.6399 6.087656402587891e-16
6046.9299 5.935113525390625e-16
6048.2199 5.882104492187501e-16
6049.5099 5.880431365966797e-16
6050.7999 5.804698181152344e-16
6052.0899 5.923603439331055e-16
6053.3799 5.751180648803711e-16
6054.6699 6.157238006591797e-16
6055.9599 6.041222381591797e-16
6057.2499 6.020420455932618e-16
6058.5399 6.142208480834961e-16
6059.8299 6.05111312866211e-16
6061.1199 5.927213287353516e-16
6062.4099 5.83768539428711e-16
6063.6999 5.996782302856446e-16
6064.9899 5.69327621459961e-16
6066.2799 5.734471511840821e-16
6067.5699 5.977074813842774e-16
6068.8599 5.906821441650391e-16
6070.1499 6.010881805419922e-16
6071.4399 5.990193939208985e-16
6072.7299 6.04569320678711e-16
6074.0199 6.032659530639649e-16
6075.3099 5.878889465332032e-16
6076.5999 5.84261474609375e-16
6077.8899 5.789011001586914e-16
6079.1799 5.800142288208008e-16
6080.4699 5.84737548828125e-16
6081.7599 5.739532470703126e-16
6083.0499 5.834396743774415e-16
6084.3399 6.053129959106446e-16
6085.6299 5.865188598632813e-16
6086.9199 5.699394226074219e-16
6088.2099 5.935500717163086e-16
6089.4999 5.925379943847656e-16
6090.7899 5.664902496337891e-16
6092.0799 5.700809478759766e-16
6093.3699 5.756766891479493e-16
6094.6599 5.84984245300293e-16
6095.9499 5.822879791259766e-16
6097.2399 5.847330856323243e-16
6098.5299 5.90954818725586e-16
6099.8199 6.003256225585938e-16
6101.1099 5.550088119506836e-16
6102.3999 5.905629348754883e-16
6103.6899 5.90553092956543e-16
6104.9799 5.88548698425293e-16
6106.2699 5.688690567016602e-16
6107.5599 5.695549392700195e-16
6108.8499 5.846466445922852e-16
6110.1399 5.981934356689453e-16
6111.4299 6.356528472900391e-16
6112.7199 6.045206451416016e-16
6114.0099 5.752339172363281e-16
6115.2999 5.677194595336915e-16
6116.5899 5.6582340240478515e-16
6117.8799 5.748978424072266e-16
6119.1699 6.035368347167969e-16
6120.4599 5.897176361083985e-16
6121.7499 5.51618881225586e-16
6123.0399 5.349774932861329e-16
6124.3299 5.270676803588868e-16
6125.6199 4.965849685668946e-16
6126.9099 4.826348876953125e-16
6128.1999 4.857156372070313e-16
6129.4899 5.12608757019043e-16
6130.7799 5.395473480224609e-16
6132.0699 5.203451538085938e-16
6133.3599 5.139574432373047e-16
6134.6499 5.360811614990235e-16
6135.9399 5.598492050170898e-16
6137.2299 5.906887817382813e-16
6138.5199 5.888147735595704e-16
6139.8099 5.916243362426759e-16
6141.0999 5.955997467041016e-16
6142.3899 5.900766372680664e-16
6143.6799 5.917962646484376e-16
6144.9699 5.868881225585938e-16
6146.2599 5.826949691772462e-16
6147.5499 5.818914794921876e-16
6148.8399 5.855883407592774e-16
6150.1299 5.771756744384766e-16
6151.4199 5.660906600952149e-16
6152.7099 5.735710144042969e-16
6153.9999 5.866757965087891e-16
6155.2899 5.923042297363282e-16
6156.5799 6.017249298095704e-16
6157.8699 6.051876068115234e-16
6159.1599 6.027453613281251e-16
6160.4499 5.996751785278321e-16
6161.7399 5.977532196044923e-16
6163.0299 6.100626373291016e-16
6164.3199 6.118072128295899e-16
6165.6099 6.073269271850586e-16
6166.8999 6.084371948242188e-16
6168.1899 5.961605072021485e-16
6169.4799 5.88377799987793e-16
6170.7699 5.933679962158203e-16
6172.0599 6.000321578979493e-16
6173.3499 5.938728713989258e-16
6174.6399 5.938084030151368e-16
6175.9299 5.942390823364258e-16
6177.2199 6.076094055175782e-16
6178.5099 6.061330795288086e-16
6179.7999 5.918570709228516e-16
6181.0899 5.989617156982422e-16
6182.3799 6.164586639404297e-16
6183.6699 5.822961425781251e-16
6184.9599 5.882946395874024e-16
6186.2499 5.807211303710938e-16
6187.5399 5.976362991333009e-16
6188.8299 5.882907485961915e-16
6190.1199 6.146920394897461e-16
6191.4099 5.911727142333985e-16
6192.6999 5.855458831787109e-16
6193.9899 5.763595962524415e-16
6195.2799 5.886968994140626e-16
6196.5699 5.733146667480469e-16
6197.8599 6.083011627197266e-16
6199.1499 6.144402313232422e-16
6200.4399 6.213946914672852e-16
6201.7299 5.876219177246094e-16
6203.0199 5.979356002807617e-16
6204.3099 5.944624710083009e-16
6205.5999 5.842767715454102e-16
6206.8899 5.839768218994141e-16
6208.1799 5.699180603027344e-16
6209.4699 6.008949661254883e-16
6210.7599 6.157532501220703e-16
6212.0499 5.974536895751953e-16
6213.3399 6.138914489746094e-16
6214.6299 5.945809173583985e-16
6215.9199 6.105651092529298e-16
6217.2099 5.972825622558594e-16
6218.4999 5.784719467163087e-16
6219.7899 5.938049697875977e-16
6221.0799 6.220934295654297e-16
6222.3699 6.258090209960938e-16
6223.6599 6.114411163330078e-16
6224.9499 6.022062301635742e-16
6226.2399 5.870216751098633e-16
6227.5299 5.961516952514649e-16
6228.8199 6.091332244873047e-16
6230.1099 6.234302139282227e-16
6231.3999 6.12401351928711e-16
6232.6899 5.910381317138672e-16
6233.9799 6.198684310913086e-16
6235.2699 6.111521530151368e-16
6236.5599 6.133266067504883e-16
6237.8499 6.228884506225586e-16
6239.1399 5.91904182434082e-16
6240.4299 6.011410903930665e-16
6241.7199 5.977728271484376e-16
6243.0099 5.956531143188477e-16
6244.2999 6.007453918457032e-16
6245.5899 6.200119018554688e-16
6246.8799 6.003989410400391e-16
6248.1699 6.024523544311524e-16
6249.4599 6.134063720703125e-16
6250.7499 5.976613998413087e-16
6252.0399 5.812413787841798e-16
6253.3299 6.149644851684571e-16
6254.6199 5.916659927368165e-16
6255.9099 5.859271621704102e-16
6257.1999 5.676671218872071e-16
6258.4899 5.994333267211914e-16
6259.7799 5.900571823120118e-16
6261.0699 5.87903938293457e-16
6262.3599 5.660369873046876e-16
6263.6499 5.664191436767578e-16
6264.9399 5.750530624389649e-16
6266.2299 5.780498504638672e-16
6267.5199 5.557386779785157e-16
6268.8099 5.782021713256836e-16
6270.0999 5.644331359863282e-16
6271.3899 5.635754013061524e-16
6272.6799 5.849439239501953e-16
6273.9699 5.882203674316406e-16
6275.2599 5.599043655395508e-16
6276.5499 5.452205276489258e-16
6277.8399 5.732999801635742e-16
6279.1299 5.539632034301758e-16
6280.4199 5.608819580078125e-16
6281.7099 5.45988883972168e-16
6282.9999 5.494147491455079e-16
6284.2899 5.41956787109375e-16
6285.5799 5.545028686523438e-16
6286.8699 5.551800918579102e-16
6288.1599 5.580370330810548e-16
6289.4499 5.374686050415039e-16
6290.7399 5.503930282592773e-16
6292.0299 5.552927398681641e-16
6293.3199 5.373740768432617e-16
6294.6099 5.443127059936524e-16
6295.8999 5.355314254760743e-16
6297.1899 5.177160263061524e-16
6298.4799 5.311156082153321e-16
6299.7699 5.429616165161133e-16
6301.0599 5.360399246215821e-16
6302.3499 5.305566024780274e-16
6303.6399 5.239039993286134e-16
6304.9299 5.230354690551758e-16
6306.2199 5.350943756103516e-16
6307.5099 5.408615493774414e-16
6308.7999 5.159809112548828e-16
6310.0899 5.323556518554688e-16
6311.3799 5.427427673339844e-16
6312.6699 5.559296417236329e-16
6313.9599 5.402448654174805e-16
6315.2499 5.330463027954102e-16
6316.5399 5.410641098022461e-16
6317.8299 5.416431045532227e-16
6319.1199 5.187451934814454e-16
6320.4099 5.247535705566407e-16
6321.6999 5.023491287231445e-16
6322.9899 4.979949951171876e-16
6324.2799 5.184283447265625e-16
6325.5699 5.187024307250977e-16
6326.8599 5.270872879028321e-16
6328.1499 5.008416366577148e-16
6329.4399 4.995035171508789e-16
6330.7299 5.098515701293946e-16
6332.0199 5.132442474365235e-16
6333.3099 5.136936569213868e-16
6334.5999 5.179967117309571e-16
6335.8899 5.175267028808594e-16
6337.1799 5.260784530639649e-16
6338.4699 5.299628448486329e-16
6339.7599 5.208966064453126e-16
6341.0499 5.1841796875e-16
6342.3399 5.242344284057617e-16
6343.6299 5.285540390014648e-16
6344.9199 5.296417617797852e-16
6346.2099 5.357941436767578e-16
6347.4999 5.14237060546875e-16
6348.7899 5.022664642333985e-16
6350.0799 5.212888717651368e-16
6351.3699 5.493156051635743e-16
6352.6599 5.658320617675781e-16
6353.9499 5.478740692138672e-16
6355.2399 5.457919692993165e-16
6356.5299 5.340663528442383e-16
6357.8199 5.149903106689453e-16
6359.1099 5.357229995727539e-16
6360.3999 5.392444610595703e-16
6361.6899 5.248701477050782e-16
6362.9799 5.359452819824219e-16
6364.2699 5.230324172973633e-16
6365.5599 4.933139419555665e-16
6366.8499 5.010385513305665e-16
6368.1399 5.199923324584961e-16
6369.4299 5.081607818603516e-16
6370.7199 5.088097000122071e-16
6372.0099 5.325444793701172e-16
6373.2999 5.195193099975586e-16
6374.5899 5.067005920410157e-16
6375.8799 5.330559921264649e-16
6377.1699 5.578411102294923e-16
6378.4599 5.397914505004883e-16
6379.7499 5.177619934082031e-16
6381.0399 5.23062973022461e-16
6382.3299 5.126470184326172e-16
6383.6199 5.294412231445313e-16
6384.9099 5.242333602905273e-16
6386.1999 5.487430953979492e-16
6387.4899 5.449495315551759e-16
6388.7799 5.567498779296876e-16
6390.0699 5.391471481323243e-16
6391.3599 5.608293151855469e-16
6392.6499 5.414709091186524e-16
6393.9399 5.615288162231446e-16
6395.2299 5.539568710327149e-16
6396.5199 5.390359878540039e-16
6397.8099 5.59740104675293e-16
6399.0999 5.889522552490235e-16
6400.3899 5.41595344543457e-16
6401.6799 5.732814407348633e-16
6402.9699 5.547370529174805e-16
6404.2599 5.381957244873047e-16
6405.5499 5.557550048828125e-16
6406.8399 5.541253280639649e-16
6408.1299 5.483973693847657e-16
6409.4199 5.210188293457031e-16
6410.7099 5.194222640991211e-16
6411.9999 5.479187393188477e-16
6413.2899 5.735771179199219e-16
6414.5799 5.723401260375977e-16
6415.8699 5.817407608032227e-16
6417.1599 5.400822067260743e-16
6418.4499 5.36536865234375e-16
6419.7399 5.394192886352539e-16
6421.0299 5.423017501831055e-16
6422.3199 5.451842117309571e-16
6423.6099 5.48066635131836e-16
6424.8999 5.509490966796876e-16
6426.1899 5.538315582275391e-16
6427.4799 5.467497634887696e-16
6428.7699 5.6638671875e-16
6430.0599 5.799936294555665e-16
6431.3499 5.759860992431641e-16
6432.6399 5.835625076293946e-16
6433.9299 5.93244857788086e-16
6435.2199 5.953248977661133e-16
6436.5099 5.835417938232423e-16
6437.7999 5.701079559326172e-16
6439.0899 5.847259140014649e-16
6440.3799 5.828748321533203e-16
6441.6699 5.84262580871582e-16
6442.9599 6.019507598876953e-16
6444.2499 5.973496627807618e-16
6445.5399 5.927935409545899e-16
6446.8299 5.733481979370118e-16
6448.1199 5.643299865722657e-16
6449.4099 5.932949447631837e-16
6450.6999 5.909891891479493e-16
6451.9899 5.954639434814453e-16
6453.2799 6.051144790649414e-16
6454.5699 6.022498321533204e-16
6455.8599 5.725867462158203e-16
6457.1499 6.250029373168946e-16
6458.4399 6.060869598388673e-16
6459.7299 5.901361846923829e-16
6461.0199 5.979916763305664e-16
6462.3099 5.766217803955078e-16
6463.5999 5.793006896972657e-16
6464.8899 5.971503829956055e-16
6466.1799 5.843854141235352e-16
6467.4699 5.937371063232423e-16
6468.7599 5.726426696777344e-16
6470.0499 5.880401611328125e-16
6471.3399 5.738799285888673e-16
6472.6299 5.82726058959961e-16
6473.9199 5.693128967285157e-16
6475.2099 5.875518035888672e-16
6476.4999 6.20300636291504e-16
6477.7899 6.004547500610352e-16
6479.0799 5.949219131469727e-16
6480.3699 6.068500518798828e-16
6481.6599 6.0482177734375e-16
6482.9499 6.024134826660157e-16
6484.2399 5.984464263916016e-16
6485.5299 5.950925064086914e-16
6486.8199 5.935709381103516e-16
6488.1099 5.914815902709961e-16
6489.3999 5.809958648681641e-16
6490.6899 5.953251266479493e-16
6491.9799 6.005426788330079e-16
6493.2699 6.052233123779297e-16
6494.5599 6.100261306762695e-16
6495.8499 5.997233200073243e-16
6497.1399 6.009242630004883e-16
6498.4299 5.951288604736329e-16
6499.7199 5.835688781738282e-16
6501.0099 6.046507263183594e-16
6502.2999 6.042634582519532e-16
6503.5899 5.740503311157227e-16
6504.8799 5.797888946533204e-16
6506.1699 5.831555938720703e-16
6507.4599 5.814401245117188e-16
6508.7499 5.941363525390625e-16
6510.0399 5.788950347900391e-16
6511.3299 5.946428298950196e-16
6512.6199 5.765528488159181e-16
6513.9099 5.927741241455079e-16
6515.1999 5.900813674926758e-16
6516.4899 6.028116226196289e-16
6517.7799 6.075313186645508e-16
6519.0699 5.929231262207032e-16
6520.3599 5.890228652954102e-16
6521.6499 5.974668121337891e-16
6522.9399 6.076408386230469e-16
6524.2299 6.136868286132813e-16
6525.5199 6.195688629150391e-16
6526.8099 5.92736930847168e-16
6528.0999 6.126189422607422e-16
6529.3899 6.154476928710938e-16
6530.6799 5.878168106079102e-16
6531.9699 6.053326416015625e-16
6533.2599 5.840714645385742e-16
6534.5499 5.806479644775391e-16
6535.8399 5.638349151611329e-16
6537.1299 5.812623977661133e-16
6538.4199 5.746590805053711e-16
6539.7099 5.983053588867188e-16
6540.9999 5.81722640991211e-16
6542.2899 6.067784500122071e-16
6543.5799 5.949169158935548e-16
6544.8699 5.710523986816407e-16
6546.1599 5.865447998046876e-16
6547.4499 5.983135223388672e-16
6548.7399 6.053198623657227e-16
6550.0299 5.930385208129884e-16
6551.3199 5.935505294799805e-16
6552.6099 5.940625000000001e-16
6553.8999 5.945744705200196e-16
6555.1899 5.950864410400391e-16
6556.4799 5.955984115600587e-16
6557.7699 5.961103820800782e-16
6559.0599 5.903070068359375e-16
6560.3499 5.943496704101563e-16
6561.6399 6.116152954101563e-16
6562.9299 6.051324462890625e-16
6564.2199 5.962584304809571e-16
6565.5099 5.897825622558594e-16
6566.7999 5.751303482055664e-16
6568.0899 5.742355728149414e-16
6569.3799 5.865127563476563e-16
6570.6699 5.979272460937501e-16
6571.9599 5.964485168457032e-16
6573.2499 6.030204010009766e-16
6574.5399 5.993437576293946e-16
6575.8299 5.736807250976563e-16
6577.1199 5.848196029663087e-16
6578.4099 5.982967758178711e-16
6579.6999 6.145851898193359e-16
6580.9899 6.047493743896485e-16
6582.2799 5.98224105834961e-16
6583.5699 5.814693832397461e-16
6584.8599 5.903133773803711e-16
6586.1499 5.869015502929688e-16
6587.4399 6.11167221069336e-16
6588.7299 6.132672882080079e-16
6590.0199 6.175946426391602e-16
6591.3099 5.984185028076172e-16
6592.5999 5.962568664550781e-16
6593.8899 5.906605911254883e-16
6595.1799 6.139455795288086e-16
6596.4699 6.169799423217774e-16
6597.7599 6.178022003173829e-16
6599.0499 6.188995742797852e-16
6600.3399 6.254223632812501e-16
6601.6299 6.071458053588867e-16
6602.9199 5.977365493774415e-16
6604.2099 6.153144454956055e-16
6605.4999 6.007981109619141e-16
6606.7899 5.958113861083984e-16
6608.0799 6.036566543579102e-16
6609.3699 5.980858993530274e-16
6610.6599 6.090442276000977e-16
6611.9499 5.968682479858399e-16
6613.2399 5.911529159545899e-16
6614.5299 5.959233474731445e-16
6615.8199 5.83312110900879e-16
6617.1099 5.917130279541016e-16
6618.3999 6.103036117553711e-16
6619.6899 6.015619659423829e-16
6620.9799 6.148385620117188e-16
6622.2699 6.330350875854492e-16
6623.5599 6.397407150268555e-16
6624.8499 6.401656341552734e-16
6626.1399 6.291962814331055e-16
6627.4299 6.152169418334962e-16
6628.7199 6.084850311279298e-16
6630.0099 6.078681182861328e-16
6631.2999 6.044570159912109e-16
6632.5899 6.242527389526368e-16
6633.8799 6.342037200927734e-16
6635.1699 6.220632553100586e-16
6636.4599 6.209423446655274e-16
6637.7499 6.061186599731445e-16
6639.0399 6.186806869506836e-16
6640.3299 6.228541564941407e-16
6641.6199 6.350400924682618e-16
6642.9099 6.334500885009766e-16
6644.1999 6.09962158203125e-16
6645.4899 6.333571243286133e-16
6646.7799 5.99621810913086e-16
6648.0699 6.288056945800781e-16
6649.3599 6.22931365966797e-16
6650.6499 6.232941818237305e-16
6651.9399 6.356805038452149e-16
6653.2299 5.949951553344727e-16
6654.5199 6.261289978027344e-16
6655.8099 6.278341674804688e-16
6657.0999 6.354005813598633e-16
6658.3899 6.262006759643555e-16
6659.6799 6.468807220458985e-16
6660.9699 6.293087768554688e-16
6662.2599 6.159315872192383e-16
6663.5499 6.151229095458985e-16
6664.8399 6.331440353393555e-16
6666.1299 6.312829971313477e-16
6667.4199 6.443777465820313e-16
6668.7099 6.193729400634766e-16
6669.9999 6.332345199584962e-16
6671.2899 6.234228515625e-16
6672.5799 6.188522338867187e-16
6673.8699 6.377961730957032e-16
6675.1599 6.588611602783204e-16
6676.4499 6.492256164550782e-16
6677.7399 6.362033462524415e-16
6679.0299 6.451483154296876e-16
6680.3199 6.375239562988282e-16
6681.6099 6.168569564819337e-16
6682.8999 6.26219825744629e-16
6684.1899 6.482686614990235e-16
6685.4799 6.562074279785157e-16
6686.7699 6.425653076171875e-16
6688.0599 6.369836044311524e-16
6689.3499 6.537634277343751e-16
6690.6399 6.377825927734375e-16
6691.9299 6.035760116577149e-16
6693.2199 6.07727394104004e-16
6694.5099 6.17771110534668e-16
6695.7999 6.306628036499024e-16
6697.0899 6.336814880371095e-16
6698.3799 6.421131896972657e-16
6699.6699 6.342590713500977e-16
6700.9599 6.551902008056641e-16
6702.2499 6.457014465332032e-16
6703.5399 6.261014938354493e-16
6704.8299 6.287651062011719e-16
6706.1199 6.424880981445313e-16
6707.4099 6.236146926879883e-16
6708.6999 6.166839599609376e-16
6709.9899 6.339260482788086e-16
6711.2799 6.156103515625e-16
6712.5699 6.528215026855469e-16
6713.8599 6.293454360961914e-16
6715.1499 6.084164810180665e-16
6716.4399 6.367769622802735e-16
6717.7299 6.053540420532227e-16
6719.0199 6.372065353393555e-16
6720.3099 6.528804779052735e-16
6721.5999 6.282701873779297e-16
6722.8899 6.222455596923828e-16
6724.1799 6.33175163269043e-16
6725.4699 6.250633621215821e-16
6726.7599 6.416861724853516e-16
6728.0499 6.456870269775391e-16
6729.3399 6.401588439941407e-16
6730.6299 6.28952751159668e-16
6731.9199 6.296065902709961e-16
6733.2099 6.342679595947266e-16
6734.4999 6.426882934570313e-16
6735.7899 6.219957733154298e-16
6737.0799 6.464560699462891e-16
6738.3699 6.493860626220703e-16
6739.6599 6.140462112426758e-16
6740.9499 5.98608741760254e-16
6742.2399 6.135916519165039e-16
6743.5299 6.20926971435547e-16
6744.8199 6.368612289428711e-16
6746.1099 6.466681671142578e-16
6747.3999 6.302079391479493e-16
6748.6899 6.246940612792969e-16
6749.9799 6.101488876342774e-16
6751.2699 6.135443496704102e-16
6752.5599 6.174934387207032e-16
6753.8499 5.912545013427735e-16
6755.1399 6.105009841918946e-16
6756.4299 5.932211303710938e-16
6757.7199 5.961372375488282e-16
6759.0099 5.988826751708985e-16
6760.2999 6.13462142944336e-16
6761.5899 6.330726623535157e-16
6762.8799 6.168374252319336e-16
6764.1699 6.29686164855957e-16
6765.4599 6.157707595825195e-16
6766.7499 6.262290191650391e-16
6768.0399 5.936055374145508e-16
6769.3299 6.23707160949707e-16
6770.6199 6.275985336303712e-16
6771.9099 6.41541748046875e-16
6773.1999 6.318349838256837e-16
6774.4899 6.321521759033203e-16
6775.7799 6.255623626708985e-16
6777.0699 6.279073715209962e-16
6778.3599 6.424470520019532e-16
6779.6499 6.14949188232422e-16
6780.9399 6.176933288574219e-16
6782.2299 6.200260162353516e-16
6783.5199 6.229613876342774e-16
6784.8099 6.344501113891602e-16
6786.0999 6.421727752685547e-16
6787.3899 6.295162200927735e-16
6788.6799 6.29170036315918e-16
6789.9699 6.345011138916016e-16
6791.2599 6.446826934814454e-16
6792.5499 6.223425292968751e-16
6793.8399 6.167621612548828e-16
6795.1299 6.128863525390626e-16
6796.4199 6.145005798339844e-16
6797.7099 6.294648742675781e-16
6798.9999 6.415287780761719e-16
6800.2899 6.311962509155274e-16
6801.5799 6.149597549438477e-16
6802.8699 6.243745040893555e-16
6804.1599 6.299571228027345e-16
6805.4499 6.089604949951172e-16
6806.7399 6.182539367675782e-16
6808.0299 6.651680755615235e-16
6809.3199 7.139090728759766e-16
6810.6099 7.601644897460938e-16
6811.8999 7.705423736572267e-16
6813.1899 7.151715850830078e-16
6814.4799 6.406434631347657e-16
6815.7699 6.216289901733398e-16
6817.0599 6.353331756591797e-16
6818.3499 6.142247772216797e-16
6819.6399 5.925836944580079e-16
6820.9299 6.250667190551758e-16
6822.2199 6.927366638183594e-16
6823.5099 9.96673278808594e-16
6824.7999 1.4964399719238281e-15
6826.0899 1.6327049255371095e-15
6827.3799 1.4014027404785157e-15
6828.6699 9.944615936279298e-16
6829.9599 6.717527008056641e-16
6831.2499 6.152457427978516e-16
6832.5399 5.92904396057129e-16
6833.8299 5.940417861938477e-16
6835.1199 5.753361129760743e-16
6836.4099 6.226602554321289e-16
6837.6999 6.007266616821289e-16
6838.9899 6.120035552978516e-16
6840.2799 6.14180030822754e-16
6841.5699 5.871376037597657e-16
6842.8599 6.509545135498047e-16
6844.1499 7.006062316894532e-16
6845.4399 8.514389801025392e-16
6846.7299 1.000675506591797e-15
6848.0199 1.0391768646240236e-15
6849.3099 9.144248199462891e-16
6850.5999 7.4299072265625e-16
6851.8899 6.59626693725586e-16
6853.1799 6.12962646484375e-16
6854.4699 6.1043212890625e-16
6855.7599 6.088921737670899e-16
6857.0499 5.890958023071289e-16
6858.3399 5.899359512329102e-16
6859.6299 5.956085968017579e-16
6860.9199 5.959626770019532e-16
6862.2099 5.779074478149414e-16
6863.4999 5.669654846191407e-16
6864.7899 5.924943923950196e-16
6866.0799 5.807304763793946e-16
6867.3699 5.308924102783204e-16
6868.6599 4.788998031616211e-16
6869.9499 4.187337875366211e-16
6871.2399 4.25959587097168e-16
6872.5299 4.492646026611328e-16
6873.8199 4.49308090209961e-16
6875.1099 4.700345230102539e-16
6876.3999 4.798626327514649e-16
6877.6899 4.882225418090821e-16
6878.9799 5.332832336425781e-16
6880.2699 5.512278747558595e-16
6881.5599 5.77583122253418e-16
6882.8499 5.590761184692383e-16
6884.1399 5.628855133056641e-16
6885.4299 5.404042053222657e-16
6886.7199 5.20068473815918e-16
6888.0099 5.256344985961915e-16
6889.2999 5.244123840332032e-16
6890.5899 4.986429595947266e-16
6891.8799 5.03978385925293e-16
6893.1699 5.223892593383789e-16
6894.4599 5.357917404174805e-16
6895.7499 5.390343856811524e-16
6897.0399 5.24841537475586e-16
6898.3299 5.152350234985352e-16
6899.6199 5.363222885131836e-16
6900.9099 5.331258392333985e-16
6902.1999 5.507642364501954e-16
6903.4899 5.597554016113282e-16
6904.7799 5.423041152954102e-16
6906.0699 5.482896041870117e-16
6907.3599 5.346213912963867e-16
6908.6499 5.421898651123048e-16
6909.9399 5.399769973754884e-16
6911.2299 5.327745056152344e-16
6912.5199 5.525632858276367e-16
6913.8099 5.503079223632813e-16
6915.0999 5.485169219970704e-16
6916.3899 5.632199859619141e-16
6917.6799 5.764902496337891e-16
6918.9699 5.983237457275391e-16
6920.2599 5.921726608276368e-16
6921.5499 5.726171112060547e-16
6922.8399 5.51911735534668e-16
6924.1299 5.581352233886719e-16
6925.4199 5.858604049682618e-16
6926.7099 5.944161224365234e-16
6927.9999 5.88337516784668e-16
6929.2899 5.671489334106446e-16
6930.5799 5.634257125854493e-16
6931.8699 5.91075668334961e-16
6933.1599 5.6780803680419925e-16
6934.4499 5.69224967956543e-16
6935.7399 5.485393142700195e-16
6937.0299 5.471861648559571e-16
6938.3199 5.64956169128418e-16
6939.6099 5.481955718994141e-16
6940.8999 5.722857284545899e-16
6942.1899 5.60030746459961e-16
6943.4799 5.83936996459961e-16
6944.7699 5.673233032226563e-16
6946.0599 5.768825912475586e-16
6947.3499 5.362182998657227e-16
6948.6399 5.533913421630859e-16
6949.9299 5.455110549926758e-16
6951.2199 5.495748138427735e-16
6952.5099 5.752262878417969e-16
6953.7999 5.479808807373047e-16
6955.0899 5.657309341430665e-16
6956.3799 5.634503173828125e-16
6957.6699 5.750545501708984e-16
6958.9599 5.872932815551758e-16
6960.2499 5.617305755615235e-16
6961.5399 5.514026641845703e-16
6962.8299 5.561034011840821e-16
6964.1199 5.606801605224609e-16
6965.4099 5.628066635131836e-16
6966.6999 5.621372222900391e-16
6967.9899 5.750827789306641e-16
6969.2799 5.804774093627931e-16
6970.5699 5.769974899291993e-16
6971.8599 5.731295394897461e-16
6973.1499 5.571677780151368e-16
6974.4399 5.61669807434082e-16
6975.7299 5.574228286743165e-16
6977.0199 5.461252593994141e-16
6978.3099 5.680356216430665e-16
6979.5999 5.364982604980469e-16
6980.8899 5.806215286254883e-16
6982.1799 5.897855377197266e-16
6983.4699 6.426423645019532e-16
6984.7599 7.023664855957031e-16
6986.0499 7.141676330566407e-16
6987.3399 6.547314453125001e-16
6988.6299 6.0033294677734375e-16
6989.9199 5.502553176879884e-16
6991.2099 5.444921875e-16
6992.4999 5.436742782592774e-16
6993.7899 5.640721893310547e-16
6995.0799 5.335940170288087e-16
6996.3699 5.548681259155273e-16
6997.6599 5.831567764282227e-16
6998.9499 6.257879257202149e-16
7000.2399 6.630896759033203e-16
7001.5299 6.863282012939454e-16
7002.8199 6.412289428710938e-16
7004.1099 5.985979843139649e-16
7005.3999 5.402108764648438e-16
7006.6899 5.337806701660156e-16
7007.9799 5.492345809936524e-16
7009.2699 5.484685134887696e-16
7010.5599 5.50128173828125e-16
7011.8499 5.46717643737793e-16
7013.1399 5.413736343383789e-16
7014.4299 5.298017883300781e-16
7015.7199 5.29747657775879e-16
7017.0099 5.264811325073243e-16
