    wavelength                flux 
 4425.88372363      0.651312157512 
 4426.90293835      0.813075453043 
 4427.92238779      0.726596191525 
 4428.94207199      0.679971478879 
   4429.961991      0.602295726538 
 4430.98214489      0.451914064586 
 4432.00253371      0.576188310981 
  4433.0231575       0.65813652426 
 4434.04401633      0.562165692449 
 4435.06511025      0.670486792922 
 4436.08643931      0.598769888282 
 4437.10800357      0.672135949135 
 4438.12980308       0.65821929276 
  4439.1518379      0.600912287831 
 4440.17410807      0.755872502923 
 4441.19661366      0.717782884836 
 4442.21935471      0.657576270401 
 4443.24233129       0.67652439326 
 4444.26554344      0.651996381581 
 4445.28899122      0.537312857807 
 4446.31267469      0.633669316769 
  4447.3365939      0.679900079966 
  4448.3607489       0.69222034514 
 4449.38513975      0.582355238497 
  4450.4097665      0.500747047365 
  4451.4346292      0.581036224961 
 4452.45972792      0.566358879209 
  4453.4850627      0.584758840501 
  4454.5106336       0.49356790632 
 4455.53644067       0.57427393645 
 4456.56248398      0.604314498603 
 4457.58876356      0.569530680776 
 4458.61527948      0.809713512659 
 4459.64203179      0.550442583859 
 4460.66902055       0.65774038434 
 4461.69624581      0.669520676136 
 4462.72370762      0.604696422815 
 4463.75140604      0.691345728934 
 4464.77934113      0.586723342538 
 4465.80751293      0.622793622315 
 4466.83592151      0.578492745757 
 4467.86456691      0.597338840365 
  4468.8934492      0.623492002487 
 4469.92256842      0.583992600441 
 4470.95192463      0.632012583315 
 4471.98151789      0.550761625171 
 4473.01134824      0.607981175184 
 4474.04141576      0.764664426446 
 4475.07172048      0.662534914911 
 4476.10226246      0.630823783576 
 4477.13304176      0.555668011308 
 4478.16405844      0.603721246123 
 4479.19531254      0.677702397108 
 4480.22680413      0.572691902518 
 4481.25853325      0.685626134276 
 4482.29049997      0.524476982653 
 4483.32270433      0.642665907741 
 4484.35514639      0.740723177791 
 4485.38782621      0.417357064784 
 4486.42074384       0.49343239516 
 4487.45389933      0.591967120767 
 4488.48729275      0.613608583808 
 4489.52092414      0.713633984327 
 4490.55479356      0.690623767674 
 4491.58890106      0.552598454058 
  4492.6232467      0.567702390254 
 4493.65783054      0.673868656158 
 4494.69265263      0.549483962357 
 4495.72771302      0.514179721475 
 4496.76301177      0.604707062244 
 4497.79854893      0.509222440422 
 4498.83432457      0.572716370225 
 4499.87033872      0.705592781305 
 4500.90659146      0.709487475455 
 4501.94308282      0.593801923096 
 4502.97981288       0.55174215883 
 4504.01678168      0.543385304511 
 4505.05398928      0.602662920952 
 4506.09143573      0.541778355837 
 4507.12912109      0.603249311447 
 4508.16704541      0.597699977458 
 4509.20520876      0.570671543479 
 4510.24361117      0.644070230424 
 4511.28225272      0.544776543975 
 4512.32113344      0.610084667802 
 4513.36025341      0.699210047722 
 4514.39961267      0.692828789353 
 4515.43921128      0.796723946929 
 4516.47904929      0.730753466487 
 4517.51912676      0.795417681336 
 4518.55944375      0.807810351253 
  4519.6000003       0.71742478013 
 4520.64079649      0.606082782149 
 4521.68183234      0.661987319589 
 4522.72310794       0.69585904479 
 4523.76462332      0.746968686581 
 4524.80637856      0.608913324773 
 4525.84837369      0.642710469663 
 4526.89060877      0.806328266859 
 4527.93308387       0.68441273272 
 4528.97579904       0.63028305769 
 4530.01875432      0.736537158489 
 4531.06194979       0.83085398376 
 4532.10538548       0.71555390954 
 4533.14906146      0.599973782897 
 4534.19297779      0.679038673639 
 4535.23713451      0.653406843543 
 4536.28153169      0.614691749215 
 4537.32616938      0.628952264786 
 4538.37104763      0.663590617478 
  4539.4161665      0.675507575274 
 4540.46152605      0.621797531843 
 4541.50712633      0.558472238481 
 4542.55296739       0.55927156657 
 4543.59904929      0.747445568442 
  4544.6453721      0.689287021756 
 4545.69193585      0.711321808398 
 4546.73874061      0.695251882076 
 4547.78578644      0.711790248752 
 4548.83307338       0.73225954175 
  4549.8806015      0.565265238285 
 4550.92837085      0.526215963066 
 4551.97638148      0.688843719661 
 4553.02463346       0.74343021214 
 4554.07312683      0.603550978005 
 4555.12186166       0.66675503552 
 4556.17083799      0.743805244565 
 4557.22005589       0.59540887922 
  4558.2695154      0.658526331186 
 4559.31921659      0.674599990249 
 4560.36915951       0.60107832402 
 4561.41934422      0.725667729974 
 4562.46977077      0.656065911055 
 4563.52043921      0.683411568403 
 4564.57134961       0.51244404912 
 4565.62250202      0.594469249249 
  4566.6738965      0.631216458976 
 4567.72553309      0.572484768927 
 4568.77741186      0.606158539653 
 4569.82953286      0.578593365848 
 4570.88189615      0.609986789525 
 4571.93450178      0.661527656019 
 4572.98734981      0.526418931782 
  4574.0404403       0.52184844017 
  4575.0937733      0.635985195637 
 4576.14734886      0.675139427185 
 4577.20116705      0.609295330942 
 4578.25522792      0.571806639433 
 4579.30953152      0.520179308951 
 4580.36407791      0.687227681279 
 4581.41886715      0.669802889228 
 4582.47389928       0.59522895515 
 4583.52917438      0.553072422743 
 4584.58469249        0.5355694592 
 4585.64045367      0.550268061459 
 4586.69645798      0.618711963296 
 4587.75270547      0.697783239186 
  4588.8091962      0.520142242312 
 4589.86593022      0.493722513318 
 4590.92290759      0.609657004476 
 4591.98012837       0.54736815393 
 4593.03759261       0.62225984782 
 4594.09530037      0.613844782114 
  4595.1532517      0.569363497198 
 4596.21144666      0.569161467254 
 4597.26988531      0.622492231429 
  4598.3285677      0.580784887075 
 4599.38749389      0.603132456541 
 4600.44666393      0.652495011687 
 4601.50607789      0.520938500762 
 4602.56573581      0.496805645525 
 4603.62563776      0.702717930079 
 4604.68578379      0.574284218252 
 4605.74617395      0.412815146148 
  4606.8068083      0.419217310846 
  4607.8676869      0.409863479435 
 4608.92880981      0.495710663497 
 4609.99017708      0.715501278639 
 4611.05178876      0.571009635925 
 4612.11364492      0.544617027044 
  4613.1757456      0.584310561419 
 4614.23809088      0.560955025256 
 4615.30068079      0.517665214837 
  4616.3635154      0.555371522903 
 4617.42659477      0.548855796456 
 4618.48991895      0.564481660724 
   4619.553488      0.519922703505 
 4620.61730197      0.552460223436 
 4621.68136092      0.647795647383 
 4622.74566491      0.593235135078 
 4623.81021399      0.555773876607 
 4624.87500822        0.5620694682 
 4625.94004766       0.43081124872 
 4627.00533236      0.591596640646 
 4628.07086238      0.667229443789 
 4629.13663778      0.501579031348 
  4630.2026586      0.530051320791 
 4631.26892492      0.483747720718 
 4632.33543678      0.545627370477 
 4633.40219424      0.544287823141 
 4634.46919736      0.524567469954 
  4635.5364462      0.431792020798 
 4636.60394081      0.434076167643 
 4637.67168124      0.661284245551 
 4638.73966756      0.508238486946 
 4639.80789982      0.489792868495 
 4640.87637808      0.597622267902 
 4641.94510239      0.627000123262 
 4643.01407282      0.573830783367 
 4644.08328941      0.493499234319 
 4645.15275223      0.592733412981 
 4646.22246133      0.731071785092 
 4647.29241676      0.553852684796 
 4648.36261859      0.471215002239 
 4649.43306688      0.562708169222 
 4650.50376167      0.605799138546 
 4651.57470302      0.614614859223 
   4652.645891      0.611131347716 
 4653.71732565      0.502809293568 
 4654.78900705      0.563071370125 
 4655.86093523      0.599340215325 
 4656.93311026      0.508747331798 
  4658.0055322      0.485771425068 
  4659.0782011      0.522041730583 
 4660.15111702      0.514700308442 
 4661.22428002      0.521289549768 
 4662.29769015      0.507164016366 
 4663.37134747      0.595032446086 
 4664.44525204      0.589982703328 
 4665.51940391      0.517540238798 
 4666.59380314       0.65205180645 
 4667.66844979      0.611320436001 
 4668.74334392      0.585097938776 
 4669.81848558      0.638927303255 
 4670.89387483      0.680973015726 
 4671.96951172      0.638005033135 
 4673.04539632      0.526563815773 
 4674.12152867      0.525553248823 
 4675.19790885      0.591052740812 
 4676.27453689       0.56806024909 
 4677.35141287      0.585622765124 
 4678.42853684      0.690523736179 
 4679.50590885      0.585092328489 
 4680.58352897      0.530039481819 
 4681.66139724      0.699862122536 
 4682.73951374      0.609352760017 
  4683.8178785      0.581534713507 
  4684.8964916      0.509584382176 
 4685.97535309      0.650208175182 
 4687.05446302      0.643087930977 
 4688.13382145       0.53292170912 
 4689.21342845      0.716076523066 
 4690.29328406      0.735403001308 
 4691.37338835      0.673128925264 
 4692.45374136      0.600313670933 
 4693.53434317      0.588602915406 
 4694.61519383      0.664976835251 
 4695.69629338      0.675985492766 
  4696.7776419      0.627522014081 
 4697.85923944      0.719660133123 
 4698.94108605       0.68051841855 
  4700.0231818      0.594523303211 
 4701.10552673      0.624913409352 
 4702.18812092      0.720527231693 
 4703.27096441      0.784410074353 
 4704.35405726      0.790576130152 
 4705.43739953      0.700317546725 
 4706.52099128      0.702615171671 
 4707.60483257      0.806863859296 
 4708.68892344      0.737933471799 
 4709.77326397      0.678113937378 
  4710.8578542      0.836347639561 
  4711.9426942      0.786191746593 
 4713.02778402      0.697527401149 
 4714.11312373       0.71736176312 
 4715.19871336      0.687815830112 
   4716.284553      0.628113508224 
 4717.37064268      0.698680594563 
 4718.45698248      0.801644936204 
 4719.54357245      0.755774781108 
 4720.63041264      0.742943480611 
 4721.71750311      0.719137221575 
 4722.80484392      0.754379093647 
 4723.89243513      0.727935031056 
  4724.9802768      0.725170597434 
 4726.06836898      0.840822771192 
 4727.15671174      0.795524790883 
 4728.24530512      0.747894853354 
 4729.33414919      0.854582339525 
   4730.423244      0.868407428265 
 4731.51258961      0.724233925343 
 4732.60218609      0.779093146324 
 4733.69203348       0.87414586544 
 4734.78213185      0.827888339758 
 4735.87248125      0.758208587766 
 4736.96308175      0.792992949486 
 4738.05393339      0.758886128664 
 4739.14503624      0.779784351587 
 4740.23639035      0.744726732373 
 4741.32799579      0.730396747589 
  4742.4198526      0.793603867292 
 4743.51196086      0.793447509408 
 4744.60432061      0.911659255624 
 4745.69693191      0.833075389266 
 4746.78979483       0.92946383357 
 4747.88290942      0.854887217283 
 4748.97627573      0.741746857762 
 4750.06989383      0.921059250832 
 4751.16376378      0.919453069568 
 4752.25788562      0.893489345908 
 4753.35225943      0.931483641267 
 4754.44688525      0.781490236521 
 4755.54176315      0.836154967546 
 4756.63689319      0.912628129125 
 4757.73227541      0.851459041238 
 4758.82790989      0.828818976879 
 4759.92379667      0.857772678137 
 4761.01993582      0.827895864844 
  4762.1163274      0.861465334892 
 4763.21297146      0.891210690141 
 4764.30986805      0.851590022445 
 4765.40701725      0.898933157325 
 4766.50441911       1.01736941934 
 4767.60207367       1.03128327429 
 4768.69998102       1.04093016684 
 4769.79814119       1.00471808016 
 4770.89655426       1.10207810998 
 4771.99522027       1.00600837171 
 4773.09413929       1.00305205584 
 4774.19331137       1.05618524551 
 4775.29273658       1.02113088965 
 4776.39241496      0.994850113988 
 4777.49234659       1.05837288499 
 4778.59253152       1.10620521009 
  4779.6929698       1.03273904324 
 4780.79366149       1.01683674753 
 4781.89460666       1.01926448941 
 4782.99580536      0.942066580057 
 4784.09725765        1.0175677985 
 4785.19896358       1.11451375484 
 4786.30092323       1.11955456436 
 4787.40313663       1.06647245586 
 4788.50560387      0.910980850458 
 4789.60832498      0.990832358599 
 4790.71130003      0.995550259948 
 4791.81452908       1.08097316325 
 4792.91801219       1.13833761215 
 4794.02174942      0.968122199178 
 4795.12574081      0.986784368753 
 4796.22998644       1.00281719863 
 4797.33448637       1.01197808981 
 4798.43924064       0.99691529572 
 4799.54424932       1.07233299315 
 4800.64951247       1.20081798732 
 4801.75503014       1.05132447183 
  4802.8608024      0.989422664046 
  4803.9668293       1.08152505755 
  4805.0731109       1.14202393591 
 4806.17964726         1.122790277 
 4807.28643844       1.12889462709 
  4808.3934845       1.14136438072 
 4809.50078549       1.07500335574 
 4810.60834148       1.14541463554 
 4811.71615252       1.16110000014 
 4812.82421868        1.1353828758 
    4813.93254      0.954841062427 
 4815.04111656       1.11316852272 
  4816.1499484       1.16598033905 
 4817.25903559         1.141990453 
 4818.36837819       1.18284767866 
 4819.47797625       1.24998319149 
 4820.58782984       1.25259314477 
 4821.69793901       1.07715491951 
 4822.80830382       1.20798875391 
 4823.91892433       1.21231772006 
  4825.0298006       1.16693529487 
 4826.14093269       1.24738356471 
 4827.25232065        1.2633151114 
 4828.36396455       1.16569006443 
 4829.47586445       1.21281629801 
  4830.5880204        1.2850048542 
 4831.70043246       1.21069970727 
  4832.8131007       1.16662947834 
 4833.92602516        1.3223900795 
 4835.03920592       1.25281789899 
 4836.15264302       1.11610291898 
 4837.26633653       1.25236849487 
 4838.38028651       1.20965160429 
 4839.49449302       1.09674051404 
 4840.60895611       1.22525371611 
 4841.72367584       1.17466239631 
 4842.83865228       1.14618858695 
 4843.95388548       1.26384451985 
  4845.0693755       1.20031663775 
  4846.1851224       1.12783570588 
 4847.30112624       1.19971743226 
 4848.41738708       1.02968338132 
 4849.53390498        1.3133919239 
    4850.65068       1.38068008423 
 4851.76771219       1.13685715199 
 4852.88500162       1.18843950331 
 4854.00254834       1.27404303849 
 4855.12035242       1.24403612316 
 4856.23841391       1.21447494626 
 4857.35673288       1.24065794051 
 4858.47530937       1.29824471474 
 4859.59414346       1.28245921433 
  4860.7132352       1.16674993932 
 4861.83258465       1.24735656381 
 4862.95219187       1.16904346645 
 4864.07205691       1.11338219047 
 4865.19217985       1.20508530736 
 4866.31256073        1.0739325881 
 4867.43319962       1.28048302233 
 4868.55409658       1.14219838381 
 4869.67525166       1.14230710268 
 4870.79666493       1.18448902667 
 4871.91833644       1.09762227535 
 4873.04026625       1.22175565362 
 4874.16245443       1.21819995344 
 4875.28490103        1.1203918457 
 4876.40760612       1.14041857421 
 4877.53056975       1.09504023194 
 4878.65379197       1.06613053381 
 4879.77727286         1.078244403 
 4880.90101248       1.06110261381 
 4882.02501087       1.13689097762 
  4883.1492681       1.17808526754 
 4884.27378423       1.16313500702 
 4885.39855932       1.14054580033 
 4886.52359343       1.02635809779 
 4887.64888662       1.16108329594 
 4888.77443894       1.16717796028 
 4889.90025046       1.11189377308 
 4891.02632125        1.0771921128 
 4892.15265134       0.98324996233 
 4893.27924082       1.19296401739 
 4894.40608973       1.10739044845 
 4895.53319814       1.00173251331 
  4896.6605661       1.09571383893 
 4897.78819368       1.07350157201 
 4898.91608094        1.1735842526 
 4900.04422793        1.0776591748 
 4901.17263472       1.11820785701 
 4902.30130136       1.09187966585 
 4903.43022792       1.08901311457 
 4904.55941445       1.12566141784 
 4905.68886102       1.00230167806 
 4906.81856768       1.10487316549 
  4907.9485345       1.19519343972 
 4909.07876153        1.0970569551 
 4910.20924883       1.07958631217 
 4911.33999647       1.07700607181 
  4912.4710045       1.09196792543 
 4913.60227299       1.04861468077 
 4914.73380199        1.0230538249 
 4915.86559157       1.03884652257 
 4916.99764178        0.9489787817 
 4918.12995268      0.889035746455 
 4919.26252434       1.03662826121 
 4920.39535681       1.01161520183 
 4921.52845016      0.978107884526 
 4922.66180444      0.953443914652 
 4923.79541972       1.00871217251 
 4924.92929605       1.05416764319 
  4926.0634335       1.03013700247 
 4927.19783212       1.03017342091 
 4928.33249197        1.1096662432 
 4929.46741312       1.00978383422 
 4930.60259563      0.851654395461 
 4931.73803955       1.00829727948 
 4932.87374495      0.997420176864 
 4934.00971188       0.92940659821 
 4935.14594041      0.911697402596 
 4936.28243059      0.892216786742 
  4937.4191825      0.919050574303 
 4938.55619618      0.945679068565 
 4939.69347169      0.964981108904 
 4940.83100911      0.899246513844 
 4941.96880848      0.904138177633 
 4943.10686987      0.873783931136 
 4944.24519334      0.758584186435 
 4945.38377894      0.807663321495 
 4946.52262675      0.934798464179 
 4947.66173682      0.912927985191 
  4948.8011092      0.820717588067 
 4949.94074397      0.917631402612 
 4951.08064118      0.957920059562 
 4952.22080089      0.903563395143 
 4953.36122316      0.894807562232 
 4954.50190805      0.955202430487 
 4955.64285562      0.860949158669 
 4956.78406594      0.927554115653 
 4957.92553906      0.906278327107 
 4959.06727505       0.84372971952 
 4960.20927396      0.876088663936 
 4961.35153586      0.844917804003 
  4962.4940608      0.902660265565 
 4963.63684885      0.954438015819 
 4964.77990006      0.932820767164 
  4965.9232145      0.942110896111 
 4967.06679223      0.896710813046 
 4968.21063331      0.802160918713 
  4969.3547378      0.782480686903 
 4970.49910576       0.84222099185 
 4971.64373725      0.788326010108 
 4972.78863233      0.976510599256 
 4973.93379107      0.872301205993 
 4975.07921351      0.710154280066 
 4976.22489973      0.823088377714 
 4977.37084979      0.817329257727 
 4978.51706374      0.694554284215 
 4979.66354164      0.682570397854 
 4980.81028357       0.75787179172 
 4981.95728957       0.73223541677 
 4983.10455971       0.74112136662 
 4984.25209404      0.631294861436 
 4985.39989264      0.672767877579 
 4986.54795556       0.68467079103 
 4987.69628286       0.67009319365 
  4988.8448746      0.755151391029 
 4989.99373085      0.787534713745 
 4991.14285166      0.650359936059 
 4992.29223709      0.728647068143 
 4993.44188721      0.617918439209 
 4994.59180208       0.64215221256 
 4995.74198176      0.724332183599 
 4996.89242631      0.659173250198 
 4998.04313578      0.766595095396 
 4999.19411025      0.618493780494 
 5000.34534977      0.618077762425 
  5001.4968544      0.639319717884 
 5002.64862421      0.671508073807 
 5003.80065925      0.563329160213 
 5004.95295959      0.627849549055 
 5006.10552529      0.660887546837 
  5007.2583564      0.634404376149 
   5008.411453      0.674214377999 
 5009.56481513      0.680668383837 
 5010.71844287      0.651813775301 
 5011.87233627       0.61103823036 
  5013.0264954      0.575934886932 
 5014.18092031      0.640760906041 
 5015.33561107      0.657602377236 
 5016.49056773      0.684694245458 
 5017.64579037      0.608526423573 
 5018.80127903      0.627901546657 
 5019.95703379      0.768027454615 
  5021.1130547      0.656120881438 
 5022.26934182      0.603344768286 
 5023.42589522      0.670643433928 
 5024.58271496      0.732986420393 
  5025.7398011      0.674174487591 
 5026.89715369       0.69414845109 
 5028.05477281       0.73866815865 
  5029.2126585      0.655168913305 
 5030.37081085       0.71646155417 
 5031.52922989      0.655397392809 
 5032.68791571      0.789910823107 
 5033.84686835      0.735457479954 
 5035.00608788      0.674391657114 
 5036.16557436      0.774565085769 
 5037.32532786      0.737149700522 
 5038.48534842      0.674076035619 
 5039.64563613      0.729051038623 
 5040.80619103      0.666840188205 
 5041.96701319      0.642995476723 
 5043.12810266      0.802821159363 
 5044.28945952      0.652812711895 
 5045.45108383      0.655950136483 
 5046.61297564      0.826577663422 
 5047.77513501      0.701000988483 
 5048.93756201      0.600271582603 
  5050.1002567      0.829126954079 
 5051.26321915      0.775145024061 
  5052.4264494      0.751382738352 
 5053.58994753      0.690936550498 
  5054.7537136      0.844967544079 
 5055.91774766      0.849756598473 
 5057.08204979      0.648613788188 
 5058.24662003      0.779705286026 
 5059.41145846      0.755274102092 
 5060.57656513      0.709736347198 
 5061.74194011      0.669378533959 
 5062.90758346      0.667272396386 
 5064.07349524      0.750396668911 
 5065.23967551      0.687185525894 
 5066.40612433       0.72038076818 
 5067.57284177      0.662452749908 
 5068.73982789      0.602679312229 
 5069.90708275       0.76489558816 
 5071.07460641      0.729359835386 
 5072.24239893      0.624691180885 
 5073.41046037      0.697237849236 
 5074.57879081      0.675713501871 
 5075.74739029      0.590639226139 
 5076.91625888      0.626917399466 
 5078.08539665      0.608872450888 
 5079.25480365      0.697444066405 
 5080.42447995      0.635328665376 
 5081.59442561      0.544290930033 
 5082.76464068      0.519650965929 
 5083.93512524      0.637471593916 
 5085.10587935       0.65178797394 
 5086.27690306      0.700907051563 
 5087.44819645      0.710566923022 
 5088.61975956      0.677781023085 
 5089.79159247      0.702529221773 
 5090.96369523      0.622022978961 
 5092.13606791      0.641189359128 
 5093.30871057      0.666704967618 
 5094.48162327      0.611444413662 
 5095.65480608      0.716365426779 
 5096.82825905      0.784885644913 
 5098.00198226      0.672483541071 
 5099.17597575      0.692415900528 
 5100.35023959      0.726448327303 
 5101.52477386      0.651751935482 
 5102.69957859      0.685125216842 
 5103.87465387      0.676057890058 
 5105.04999975      0.682334274054 
  5106.2256163        0.6905047521 
 5107.40150357      0.684551864862 
 5108.57766163       0.67667773366 
 5109.75409055      0.700772061944 
 5110.93079037      0.715192884207 
 5112.10776118      0.696741431952 
 5113.28500302      0.616682946682 
 5114.46251596      0.665296770632 
 5115.64030007      0.687721967697 
  5116.8183554      0.756892591715 
 5117.99668202      0.703885480762 
    5119.17528      0.685586839914 
 5120.35414938      0.706408694386 
 5121.53329024      0.756219223142 
 5122.71270265      0.745384573936 
 5123.89238665       0.75836250186 
 5125.07234231      0.863208979368 
  5126.2525697      0.787114575505 
 5127.43306888      0.661121748388 
 5128.61383991      0.698270246387 
 5129.79488286      0.627973541617 
 5130.97619778      0.678849384189 
 5132.15778474      0.871886283159 
  5133.3396438      0.779110878706 
 5134.52177503      0.617316305637 
 5135.70417848      0.679161027074 
 5136.88685423        0.7405667454 
 5138.06980232      0.724580660462 
 5139.25302283      0.832854598761 
 5140.43651582      0.740882560611 
 5141.62028135      0.712187625468 
 5142.80431949      0.814011782408 
 5143.98863029       0.73354139924 
 5145.17321382      0.764084294438 
 5146.35807014      0.759001001716 
 5147.54319931      0.812069758773 
 5148.72860141       0.81283262372 
 5149.91427648      0.781662508845 
  5151.1002246      0.780936092138 
 5152.28644582      0.840017259121 
 5153.47294021      0.869048207998 
 5154.65970783      0.817732572556 
 5155.84674875      0.813927352428 
 5157.03406303      0.838632807136 
 5158.22165072      0.872266501188 
  5159.4095119       0.76470091939 
 5160.59764663      0.887543141842 
 5161.78605497      0.894954696298 
 5162.97473698      0.796107977629 
 5164.16369272       0.83524414897 
 5165.35292226      0.891870900989 
 5166.54242567      0.764319911599 
   5167.732203      0.938330754638 
 5168.92225432      0.929219782352 
 5170.11257969      0.922379329801 
 5171.30317917      0.939115643501 
 5172.49405283      0.840592458844 
 5173.68520073      0.873586207628 
 5174.87662293      0.921485856175 
 5176.06831951      0.872707858682 
 5177.26029051      0.863440200686 
   5178.452536      0.903240993619 
 5179.64505605      0.966041654348 
 5180.83785072      0.951721668243 
 5182.03092007      0.958632603288 
 5183.22426417      0.899272531271 
 5184.41788308      0.816074416041 
 5185.61177686      0.802678987384 
 5186.80594557      0.923116207123 
 5188.00038929      0.934051141143 
 5189.19510807       0.85693334043 
 5190.39010197      0.966526433825 
 5191.58537106      0.867101117969 
 5192.78091541      0.747133642435 
 5193.97673507      0.900245800614 
 5195.17283011       0.85994002223 
 5196.36920059       0.87570913136 
 5197.56584658      0.895129844546 
 5198.76276814      0.880361407995 
 5199.95996534      0.911403432488 
 5201.15743822      0.867143467069 
 5202.35518687      0.848789051175 
 5203.55321135      0.857504054904 
 5204.75151171      0.922125324607 
 5205.95008802       0.78180539608 
 5207.14894034      0.863783478737 
 5208.34806874      0.810967132449 
 5209.54747329      0.833355665207 
 5210.74715403      0.842450752854 
 5211.94711105      0.777221620083 
  5213.1473444      0.866787046194 
 5214.34785414      0.812516510487 
 5215.54864035      0.821255862713 
 5216.74970308      0.817634224892 
 5217.95104239      0.813779339194 
 5219.15265835      0.794321402907 
 5220.35455103      0.722157269716 
 5221.55672049       0.76664185524 
 5222.75916679      0.854970067739 
 5223.96188999      0.871981605887 
 5225.16489016      0.816570192575 
 5226.36816737      0.671584367752 
 5227.57172167       0.63170670718 
 5228.77555313      0.702798068523 
 5229.97966182      0.693513184786 
  5231.1840478      0.745117008686 
 5232.38871112      0.721489697695 
 5233.59365187      0.714045256376 
 5234.79887009       0.75927144289 
 5236.00436586      0.798451855779 
 5237.21013923      0.728614211082 
 5238.41619028       0.69576087594 
 5239.62251906      0.730349048972 
 5240.82912564      0.617632567883 
 5242.03601008      0.724142611027 
 5243.24317246      0.662266083062 
 5244.45061282       0.69562959671 
 5245.65833124      0.782846301794 
 5246.86632778      0.697442412376 
  5248.0746025      0.664574019611 
 5249.28315547      0.680234514177 
 5250.49198675      0.663743749261 
  5251.7010964      0.675855986774 
  5252.9104845      0.646011546254 
  5254.1201511      0.632915221155 
 5255.33009627      0.660441420972 
 5256.54032007      0.665643826127 
 5257.75082257      0.705153256655 
 5258.96160382      0.701604411006 
 5260.17266391      0.683053731918 
 5261.38400288      0.672003425658 
  5262.5956208      0.699636653066 
 5263.80751775      0.694149270654 
 5265.01969377      0.690534777939 
 5266.23214894      0.651555351913 
 5267.44488332      0.634800508618 
 5268.65789697      0.630723275244 
 5269.87118997      0.563944250345 
 5271.08476236      0.576349206269 
 5272.29861423      0.672710821033 
 5273.51274562      0.662506826222 
 5274.72715662      0.715468794107 
 5275.94184727      0.655848272145 
 5277.15681765      0.680156439543 
 5278.37206782      0.705487199128 
 5279.58759784      0.683909192681 
 5280.80340778      0.663545042276 
  5282.0194977      0.632751137018 
 5283.23586767      0.616875447333 
 5284.45251775      0.725814387202 
 5285.66944801      0.611557945609 
 5286.88665851      0.560334607959 
 5288.10414931      0.640066832304 
 5289.32192049      0.624212250113 
  5290.5399721      0.762999564409 
  5291.7583042      0.702620878816 
 5292.97691687      0.674493342638 
 5294.19581017      0.659281767905 
 5295.41498417      0.635158009827 
 5296.63443892      0.683093778789 
 5297.85417449       0.62133551389 
 5299.07419095       0.71880184114 
 5300.29448836      0.718781813979 
 5301.51506678      0.615479499102 
 5302.73592629      0.709765046835 
 5303.95706695      0.759496212006 
 5305.17848881      0.684608995914 
 5306.40019195      0.756311237812 
 5307.62217643        0.7412981987 
 5308.84444231      0.663952924311 
 5310.06698966      0.655185781419 
 5311.28981855      0.704493790865 
 5312.51292904      0.630078211427 
 5313.73632119      0.646649517119 
 5314.95999507      0.643415108323 
 5316.18395074       0.67686484009 
 5317.40818827      0.712827295065 
 5318.63270773      0.650980062783 
 5319.85750917      0.735794499516 
 5321.08259267      0.691141009331 
 5322.30795828      0.714453950524 
 5323.53360608      0.711201578379 
 5324.75953613      0.756015613675 
 5325.98574849      0.724329739809 
 5327.21224323       0.63497698307 
 5328.43902041      0.660666137934 
  5329.6660801      0.684959240258 
 5330.89342237      0.667916230857 
 5332.12104727      0.645449228585 
 5333.34895488      0.761980652809 
 5334.57714525      0.617957167327 
 5335.80561846      0.710798144341 
 5337.03437457       0.76914589107 
 5338.26341364       0.59911095351 
 5339.49273574      0.708881676197 
 5340.72234094      0.719693556428 
 5341.95222929      0.713666692376 
 5343.18240087      0.688592888415 
 5344.41285574      0.635963216424 
 5345.64359397      0.758784130216 
 5346.87461562      0.802252501249 
 5348.10592075      0.747691422701 
 5349.33750943      0.779458239675 
 5350.56938173      0.739779517055 
 5351.80153771      0.700916983187 
 5353.03397744      0.675657302141 
 5354.26670098      0.732064440846 
  5355.4997084      0.736643984914 
 5356.73299976      0.723584651947 
 5357.96657513      0.730384901166 
 5359.20043458      0.683092564344 
 5360.43457816       0.70527857542 
 5361.66900595      0.679875396192 
 5362.90371801      0.690427586436 
  5364.1387144      0.667363278568 
  5365.3739952      0.728488266468 
 5366.60956046      0.701699770987 
 5367.84541026      0.713963858783 
 5369.08154465        0.7609398067 
  5370.3179637      0.667958207428 
 5371.55466749      0.643685810268 
 5372.79165607      0.654207572341 
  5374.0289295      0.639838941395 
 5375.26648787       0.73852199316 
 5376.50433122      0.717478945851 
 5377.74245963      0.793630480766 
 5378.98087317      0.763615176082 
 5380.21957189      0.726888641715 
 5381.45855587      0.710120692849 
 5382.69782516      0.714735165238 
 5383.93737984      0.759593188763 
 5385.17721998      0.764221072197 
 5386.41734562      0.775662153959 
 5387.65775685      0.670919455588 
 5388.89845373      0.689030401409 
 5390.13943633      0.656294874847 
  5391.3807047      0.732533484697 
 5392.62225892      0.786594122648 
 5393.86409904      0.835466220975 
 5395.10622515      0.767887920141 
  5396.3486373       0.76738499105 
 5397.59133556      0.850467443466 
 5398.83431999      0.791127428412 
 5400.07759067       0.73357707262 
 5401.32114765      0.737678021193 
   5402.564991      0.687306940556 
 5403.80912079      0.743085920811 
 5405.05353709      0.630448870361 
 5406.29823995      0.647303126752 
 5407.54322946      0.668828755617 
 5408.78850566      0.588648214936 
 5410.03406863      0.614604942501 
 5411.27991844      0.627774834633 
 5412.52605515      0.734758377075 
