# OBJECT: AT2019zeu
# TELESCOPE: MMT
# INSTRUMENT: BC
# DATE-OBS: 2020-02-19
# MJD: 58898.32140046
# EXPTIME: 2100
# SLIT: 1.0x180
# DISPERSER: 300GPM
# SOURCE: FLEET
# FILTER: CLEAR
# FLUX_STANDARD: BD332642
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
5.856577481999999691e+03 1.249391000000000041e-16 1.150960000000000076e-17
5.858521996000000399e+03 3.903955999999999967e-16 1.712194000000000028e-17
5.860466524999999820e+03 3.033394000000000239e-16 1.524564999999999868e-17
5.862411068000000341e+03 4.091259999999999845e-16 1.815711000000000152e-17
5.864355625999999575e+03 3.116277999999999990e-16 1.569002999999999970e-17
5.866300199000000248e+03 3.630209000000000156e-16 1.678781999999999885e-17
5.868244786999999633e+03 2.913417999999999884e-16 1.507596000000000001e-17
5.870189389000000119e+03 2.300473000000000039e-16 1.464596000000000153e-17
5.872134006000000227e+03 4.114275000000000181e-16 1.780912000000000127e-17
5.874078636999999617e+03 3.114802999999999803e-16 1.631121999999999940e-17
5.876023283000000447e+03 2.979039000000000069e-16 1.496243000000000059e-17
5.877967943999999989e+03 2.546328999999999788e-16 1.739854999999999899e-17
5.879912618999999722e+03 2.856933999999999931e-16 1.465024000000000133e-17
5.881857310000000325e+03 3.402105000000000187e-16 1.696014999999999985e-17
5.883802013999999872e+03 3.490492999999999997e-16 1.574875999999999847e-17
5.885746734000000288e+03 2.346476999999999967e-16 1.437891000000000109e-17
5.887691467999999986e+03 3.231042999999999795e-16 1.603141999999999878e-17
5.889636215999999877e+03 2.834579999999999904e-16 1.507014000000000015e-17
5.891580979000000298e+03 2.642738999999999909e-16 1.684513999999999879e-17
5.893525757000000340e+03 1.776337999999999954e-16 1.970690000000000104e-17
5.895470550000000003e+03 3.433790000000000030e-16 1.794962000000000141e-17
5.897415356999999858e+03 3.498584000000000211e-16 1.563890000000000081e-17
5.899360179000000244e+03 2.259497999999999900e-16 1.427403000000000046e-17
5.901305014999999912e+03 2.364633999999999801e-16 1.455436000000000119e-17
5.903249866000000111e+03 1.599198000000000047e-16 1.088305999999999977e-17
5.905194731999999931e+03 2.769034999999999842e-16 1.716948999999999969e-17
5.907139611999999943e+03 3.503661000000000234e-16 2.105952999999999875e-17
5.909084506999999576e+03 2.412120000000000135e-16 1.372391999999999931e-17
5.911029416999999739e+03 3.226996000000000205e-16 1.647107999999999910e-17
5.912974341000000095e+03 2.010563999999999897e-16 1.303388000000000017e-17
5.914919278999999733e+03 2.010164999999999996e-16 1.209829999999999979e-17
5.916864233000000240e+03 2.997698000000000240e-16 1.641219000000000141e-17
5.918809201000000030e+03 3.333323999999999967e-16 1.581575000000000153e-17
5.920754183000000012e+03 2.973842999999999777e-16 1.455602999999999942e-17
5.922699180999999953e+03 1.825134000000000106e-16 1.290281000000000014e-17
5.924644191999999748e+03 2.311265999999999916e-16 1.420370000000000093e-17
5.926589219000000412e+03 2.659505000000000209e-16 1.594607000000000100e-17
5.928534260000000359e+03 4.290526000000000153e-16 1.802483999999999876e-17
5.930479315999999926e+03 2.460885999999999772e-16 1.511638999999999942e-17
5.932424385999999686e+03 2.907256999999999783e-16 1.600481999999999924e-17
5.934369470999999976e+03 2.529190000000000083e-16 1.365231000000000066e-17
5.936314569999999549e+03 2.550819999999999805e-16 1.488332999999999921e-17
5.938259683999999652e+03 2.737054000000000042e-16 1.439885999999999920e-17
5.940204813000000286e+03 2.804853999999999882e-16 1.619401000000000001e-17
5.942149956000000202e+03 2.720702000000000147e-16 1.542730000000000110e-17
5.944095113999999739e+03 2.901089999999999776e-16 1.570635000000000117e-17
5.946040286000000378e+03 2.603477000000000002e-16 1.420151999999999899e-17
5.947985472999999729e+03 3.033877000000000054e-16 1.598434999999999923e-17
5.949930674999999610e+03 2.724566000000000144e-16 1.523617999999999961e-17
5.951875890999999683e+03 3.123252000000000150e-16 1.666511999999999873e-17
5.953821122000000287e+03 2.881886999999999925e-16 1.561571999999999875e-17
5.955766367000000173e+03 2.765274000000000036e-16 1.538171000000000010e-17
5.957711626999999680e+03 1.920277999999999883e-16 1.071430999999999981e-17
5.959656901999999718e+03 3.201654000000000236e-16 1.614079000000000146e-17
5.961602190999999948e+03 2.344521999999999919e-16 1.365713000000000030e-17
5.963547494000000370e+03 3.341519000000000192e-16 1.625062999999999963e-17
5.965492812999999842e+03 2.137985999999999988e-16 1.241684000000000056e-17
5.967438146000000415e+03 2.870773000000000155e-16 1.588711000000000051e-17
5.969383493000000271e+03 2.551051000000000124e-16 1.711822999999999955e-17
5.971328854999999749e+03 3.328646999999999911e-16 1.621328999999999857e-17
5.973274231000000327e+03 2.687961999999999934e-16 1.437643000000000078e-17
5.975219622999999956e+03 2.873367999999999855e-16 1.320894999999999934e-17
5.977165028000000348e+03 2.180072000000000027e-16 1.378487000000000051e-17
5.979110448000000360e+03 3.471093999999999936e-16 1.824637999999999920e-17
5.981055882999999994e+03 2.077972000000000055e-16 1.253303000000000025e-17
5.983001333000000159e+03 2.787237999999999775e-16 1.070327999999999964e-17
5.984946796000000177e+03 3.159529999999999889e-16 1.570009999999999860e-17
5.986892275000000154e+03 2.852231999999999939e-16 1.761176999999999977e-17
5.988837768000000324e+03 2.707520999999999785e-16 1.465979000000000140e-17
5.990783276000000114e+03 2.888305000000000101e-16 1.500282000000000103e-17
5.992728798000000097e+03 2.563185000000000155e-16 1.353384999999999983e-17
5.994674334000000272e+03 2.681485999999999846e-16 1.583258999999999874e-17
5.996619886000000406e+03 3.078643999999999840e-16 1.492411999999999852e-17
5.998565451000000394e+03 3.644512999999999984e-16 1.749721000000000090e-17
6.000511032000000341e+03 2.413265999999999898e-16 1.805497000000000062e-17
6.002456626999999571e+03 2.205593999999999883e-16 1.444688999999999847e-17
6.004402235999999903e+03 2.272702000000000065e-16 1.397644999999999930e-17
6.006347859999999855e+03 3.085373000000000230e-16 1.352858999999999929e-17
6.008293498000000000e+03 2.727619000000000215e-16 1.532293999999999929e-17
6.010239150999999765e+03 2.706826999999999995e-16 1.584901999999999889e-17
6.012184819000000061e+03 2.210424000000000003e-16 1.242071999999999996e-17
6.014130500999999640e+03 2.178356000000000090e-16 1.215620999999999981e-17
6.016076197999999749e+03 2.700958999999999897e-16 1.342268000000000075e-17
6.018021909000000051e+03 2.462155999999999889e-16 1.338100999999999964e-17
6.019967634999999973e+03 1.952002999999999920e-16 1.371716000000000074e-17
6.021913375000000087e+03 2.966445000000000026e-16 1.619096999999999883e-17
6.023859129999999823e+03 3.044344999999999773e-16 1.712868999999999910e-17
6.025804898999999750e+03 3.223470999999999817e-16 1.604575000000000107e-17
6.027750683000000208e+03 3.458439999999999849e-16 1.777137000000000006e-17
6.029696480999999949e+03 2.223880000000000157e-16 1.485890999999999854e-17
6.031642294000000220e+03 2.649593999999999801e-16 1.550105999999999939e-17
6.033588120999999774e+03 2.308982999999999757e-16 1.440825999999999855e-17
6.035533962999999858e+03 3.137986999999999787e-16 1.581320000000000149e-17
6.037479819000000134e+03 3.384922999999999842e-16 1.646073000000000131e-17
6.039425690000000031e+03 2.721896999999999962e-16 1.508893000000000065e-17
6.041371575999999550e+03 2.294755000000000051e-16 1.306564999999999950e-17
6.043317476000000170e+03 2.629300000000000146e-16 1.601590000000000119e-17
6.045263390000000072e+03 3.320354999999999894e-16 1.523094000000000009e-17
6.047209318999999596e+03 2.680743999999999824e-16 1.453617000000000051e-17
6.049155262000000221e+03 1.673798999999999886e-16 1.293436000000000056e-17
6.051101219999999557e+03 3.083764999999999830e-16 1.590590999999999921e-17
6.053047193000000334e+03 2.728568999999999767e-16 1.567580999999999917e-17
6.054993180000000393e+03 2.108329000000000116e-16 1.363566000000000006e-17
6.056939180999999735e+03 2.941174999999999913e-16 1.508090000000000116e-17
6.058885196999999607e+03 2.421505000000000089e-16 1.443091000000000051e-17
6.060831228000000010e+03 1.995823000000000107e-16 1.494656999999999950e-17
6.062777272999999695e+03 3.506814000000000051e-16 1.849615999999999973e-17
6.064723331999999573e+03 2.969793000000000234e-16 1.655297000000000044e-17
6.066669405999999981e+03 2.730457999999999866e-16 1.504118999999999846e-17
6.068615493999999671e+03 2.223885000000000243e-16 1.352085999999999971e-17
6.070561596999999892e+03 3.005903999999999964e-16 1.609027999999999879e-17
6.072507714999999735e+03 2.617895000000000013e-16 1.540935000000000036e-17
6.074453846000000340e+03 3.153636000000000034e-16 1.567479000000000101e-17
6.076399992999999995e+03 3.216163999999999953e-16 1.555760000000000110e-17
6.078346153999999842e+03 2.469683999999999900e-16 1.503890999999999912e-17
6.080292328999999881e+03 2.641558999999999858e-16 1.337902000000000047e-17
6.082238519000000451e+03 1.877136999999999967e-16 1.280973999999999945e-17
6.084184723000000304e+03 2.435370000000000069e-16 1.437450000000000005e-17
6.086130941999999777e+03 2.753504000000000043e-16 1.596553999999999925e-17
6.088077175000000352e+03 2.456467999999999924e-16 1.439079000000000075e-17
6.090023422999999639e+03 3.090065000000000051e-16 1.614997000000000036e-17
6.091969685000000027e+03 3.235870999999999782e-16 1.648789999999999991e-17
6.093915960999999697e+03 2.520873999999999949e-16 1.534467000000000049e-17
6.095862251999999899e+03 2.990582000000000008e-16 1.542001999999999909e-17
6.097808557999999721e+03 1.968247000000000032e-16 1.311733999999999926e-17
6.099754877999999735e+03 2.384941999999999893e-16 1.376638999999999967e-17
6.101701211999999941e+03 3.476754000000000012e-16 1.729701000000000099e-17
6.103647560999999769e+03 3.153022999999999959e-16 1.625235999999999939e-17
6.105593925000000127e+03 2.151441000000000076e-16 1.413955000000000116e-17
6.107540302999999767e+03 2.601976999999999879e-16 1.433619000000000106e-17
6.109486694999999600e+03 1.997733000000000123e-16 1.315315000000000000e-17
6.111433101999999963e+03 3.218327999999999844e-16 1.658843999999999922e-17
6.113379522999999608e+03 2.541075000000000078e-16 1.381380999999999938e-17
6.115325958999999784e+03 2.732937000000000236e-16 1.650479999999999864e-17
6.117272409000000152e+03 2.263271000000000011e-16 1.566560000000000083e-17
6.119218872999999803e+03 2.135470999999999936e-16 1.415174999999999867e-17
6.121165351999999984e+03 2.848506000000000241e-16 1.629206999999999901e-17
6.123111845999999787e+03 3.097506999999999768e-16 1.680506000000000108e-17
6.125058353999999781e+03 3.069778000000000122e-16 1.806734000000000142e-17
6.127004875999999967e+03 3.742632999999999890e-16 1.779985000000000008e-17
6.128951412999999775e+03 3.249039000000000019e-16 1.603964000000000104e-17
6.130897963999999774e+03 2.611867999999999944e-16 1.422896000000000136e-17
6.132844530000000304e+03 2.985214000000000115e-16 1.635001999999999953e-17
6.134791110000000117e+03 3.401500000000000151e-16 1.601645999999999898e-17
6.136737704000000122e+03 1.920082999999999985e-16 1.121365000000000042e-17
6.138684312999999747e+03 2.263802999999999879e-16 1.516670000000000112e-17
6.140630935999999565e+03 2.596042999999999830e-16 1.654203999999999922e-17
6.142577573999999913e+03 3.223021999999999797e-16 1.816829999999999907e-17
6.144524226000000453e+03 2.201741999999999944e-16 1.372306999999999981e-17
6.146470892999999705e+03 2.785111999999999945e-16 1.554992000000000022e-17
6.148417574000000059e+03 3.059685999999999760e-16 1.622711000000000024e-17
6.150364270000000033e+03 1.667994000000000032e-16 1.061271000000000028e-17
6.152310978999999861e+03 2.922424000000000035e-16 1.541885000000000020e-17
6.154257703999999649e+03 3.036771000000000156e-16 1.686750000000000057e-17
6.156204442999999628e+03 2.473390000000000241e-16 1.687150000000000148e-17
6.158151195999999800e+03 2.813350000000000149e-16 1.545104000000000095e-17
6.160097963000000163e+03 3.040354999999999781e-16 1.697616999999999986e-17
6.162044745000000148e+03 3.204538000000000166e-16 1.552835000000000104e-17
6.163991541999999754e+03 2.696429999999999819e-16 1.496260999999999899e-17
6.165938352000000123e+03 2.275698999999999865e-16 1.458760999999999906e-17
6.167885178000000451e+03 2.343472999999999949e-16 1.398676999999999942e-17
6.169832016999999723e+03 2.965253000000000164e-16 1.627193000000000121e-17
6.171778871000000436e+03 3.120744000000000071e-16 1.408786000000000140e-17
6.173725739999999860e+03 2.655568999999999863e-16 1.522975999999999992e-17
6.175672622000000047e+03 2.504357000000000178e-16 1.436087999999999935e-17
6.177619520000000193e+03 2.571656999999999812e-16 1.448566000000000093e-17
6.179566431000000193e+03 1.920888000000000005e-16 1.347242000000000030e-17
6.181513356999999814e+03 2.276799999999999841e-16 1.498488999999999977e-17
6.183460297999999966e+03 3.150679999999999755e-16 1.660851000000000038e-17
6.185407251999999971e+03 3.360654999999999780e-16 1.731329000000000042e-17
6.187354221999999936e+03 2.324746000000000187e-16 1.398940000000000046e-17
6.189301204999999754e+03 2.469982999999999809e-16 1.476084999999999954e-17
6.191248203000000103e+03 3.160485000000000020e-16 1.681899999999999964e-17
6.193195214999999735e+03 3.044751999999999959e-16 1.594407999999999875e-17
6.195142241999999897e+03 3.068023000000000057e-16 1.608498999999999903e-17
6.197089283000000250e+03 2.318514000000000049e-16 1.477806999999999920e-17
6.199036339000000225e+03 2.574635000000000075e-16 1.503745000000000005e-17
6.200983409000000393e+03 3.285154999999999835e-16 1.659440999999999982e-17
6.202930492999999842e+03 2.422296999999999985e-16 1.591711999999999932e-17
6.204877591000000393e+03 3.734460999999999961e-16 1.806380999999999910e-17
6.206824703999999656e+03 2.926616999999999963e-16 1.489174000000000116e-17
6.208771832000000359e+03 2.246188000000000084e-16 1.715969000000000148e-17
6.210718974000000344e+03 2.875005999999999784e-16 1.587297000000000098e-17
6.212666129999999612e+03 2.543510999999999808e-16 1.487059999999999851e-17
6.214613299999999981e+03 2.555041000000000116e-16 1.556169999999999940e-17
6.216560484999999971e+03 3.294303999999999878e-16 1.704221999999999959e-17
6.218507684000000154e+03 2.235845999999999866e-16 1.682153000000000019e-17
6.220454897999999957e+03 2.475932999999999936e-16 1.641363000000000100e-17
6.222402125999999953e+03 2.891252000000000029e-16 1.706616000000000041e-17
6.224349368000000140e+03 2.247349000000000105e-16 1.437289000000000026e-17
6.226296623999999611e+03 3.004153999999999985e-16 1.623873000000000049e-17
6.228243894999999611e+03 2.168808999999999966e-16 1.470874000000000144e-17
6.230191181000000142e+03 3.009704000000000144e-16 1.686163999999999866e-17
6.232138480999999956e+03 3.000479999999999799e-16 1.705433999999999919e-17
6.234085794999999962e+03 3.487850999999999885e-16 1.801757999999999931e-17
6.236033123000000160e+03 2.909481000000000211e-16 1.718138999999999883e-17
6.237980465999999979e+03 2.993897000000000240e-16 1.644774999999999940e-17
6.239927822999999989e+03 3.470151000000000110e-16 1.696033999999999953e-17
6.241875194000000192e+03 3.197323999999999828e-16 1.701284999999999957e-17
6.243822580000000016e+03 3.024412000000000205e-16 1.742416999999999932e-17
6.245769980000000032e+03 2.445730999999999825e-16 1.498834000000000109e-17
6.247717394999999669e+03 3.397915000000000212e-16 1.697224999999999996e-17
6.249664823000000069e+03 2.197520999999999880e-16 1.462031000000000044e-17
6.251612267000000429e+03 2.817579000000000005e-16 1.493393000000000108e-17
6.253559723999999733e+03 3.286882999999999830e-16 1.674012999999999999e-17
6.255507195999999567e+03 2.994029999999999961e-16 1.750169999999999986e-17
6.257454681999999593e+03 2.438094000000000210e-16 1.599083999999999865e-17
6.259402181999999812e+03 2.902860999999999918e-16 1.618392999999999983e-17
6.261349696999999651e+03 1.905523999999999969e-16 1.391869999999999975e-17
6.263297225999999682e+03 3.335144999999999982e-16 1.748415999999999926e-17
6.265244770000000244e+03 3.195967999999999910e-16 1.703487000000000094e-17
6.267192328000000089e+03 2.875609000000000181e-16 1.616561000000000099e-17
6.269139900000000125e+03 3.124025000000000015e-16 1.695621999999999867e-17
6.271087486000000354e+03 2.693566000000000232e-16 1.583511999999999929e-17
6.273035087000000203e+03 2.805293000000000223e-16 1.535805000000000126e-17
6.274982702000000245e+03 2.809993000000000082e-16 1.537541000000000037e-17
6.276930330999999569e+03 3.381235000000000205e-16 1.792393000000000135e-17
6.278877975000000333e+03 2.673294000000000067e-16 1.715677999999999847e-17
6.280825633000000380e+03 2.430474999999999819e-16 1.225606000000000010e-17
6.282773304999999709e+03 1.924509000000000119e-16 1.175170000000000042e-17
6.284720991999999569e+03 3.189756000000000116e-16 1.753967999999999972e-17
6.286668692999999621e+03 2.446277999999999950e-16 1.557694999999999938e-17
6.288616407999999865e+03 3.048586999999999754e-16 1.628477000000000059e-17
6.290564137000000301e+03 2.915881000000000177e-16 1.572331999999999962e-17
6.292511881000000358e+03 3.083289000000000234e-16 1.768906999999999858e-17
6.294459638999999697e+03 3.298252000000000036e-16 1.716512999999999889e-17
6.296407411999999567e+03 1.693872999999999954e-16 1.244687000000000039e-17
6.298355198999999629e+03 5.097705000000000070e-16 2.083994999999999980e-17
6.300302999999999884e+03 3.598575000000000005e-16 2.199173000000000062e-17
6.302250815000000330e+03 1.991428999999999883e-16 1.579313000000000033e-17
6.304198644000000058e+03 1.409702999999999963e-16 1.253036000000000025e-17
6.306146488000000318e+03 3.429060000000000149e-16 1.883110999999999963e-17
6.308094347000000198e+03 2.884072999999999799e-16 1.579987000000000096e-17
6.310042218999999932e+03 2.030577000000000100e-16 1.899139000000000076e-17
6.311990106000000196e+03 2.908140000000000058e-16 1.626368999999999947e-17
6.313938006999999743e+03 3.262158000000000203e-16 1.753618999999999944e-17
6.315885922000000392e+03 2.734464999999999755e-16 1.456316999999999891e-17
6.317833851999999752e+03 2.825137000000000038e-16 1.476363999999999951e-17
6.319781796000000213e+03 2.073333000000000059e-16 1.454070999999999972e-17
6.321729753999999957e+03 3.501958000000000175e-16 1.663119000000000002e-17
6.323677725999999893e+03 3.041038000000000073e-16 1.645409000000000117e-17
6.325625713000000360e+03 2.170936999999999929e-16 1.575186999999999937e-17
6.327573714000000109e+03 3.153682999999999954e-16 1.665393000000000118e-17
6.329521729000000050e+03 2.671215999999999977e-16 1.597352999999999977e-17
6.331469758999999613e+03 2.729833999999999799e-16 1.608948999999999927e-17
6.333417803000000276e+03 2.230532000000000112e-16 1.529873000000000087e-17
6.335365861000000223e+03 2.904712999999999776e-16 1.646498999999999854e-17
6.337313933000000361e+03 2.896616999999999969e-16 1.603002999999999944e-17
6.339262020000000120e+03 3.040167999999999923e-16 1.510813000000000128e-17
6.341210119999999733e+03 3.077771000000000230e-16 1.673696999999999885e-17
6.343158236000000215e+03 2.917691000000000201e-16 1.642022000000000090e-17
6.345106364999999641e+03 3.193803000000000199e-16 1.727805000000000029e-17
6.347054508999999598e+03 3.267619999999999935e-16 1.630096000000000081e-17
6.349002666000000318e+03 2.937307000000000143e-16 1.669504000000000142e-17
6.350950839000000087e+03 3.509643000000000023e-16 1.862570999999999917e-17
6.352899024999999710e+03 2.568856000000000223e-16 1.644856000000000148e-17
6.354847225999999864e+03 2.776791000000000219e-16 1.528767999999999968e-17
6.356795441000000210e+03 3.643721999999999908e-16 1.759489999999999872e-17
6.358743669999999838e+03 2.314028999999999938e-16 1.617665000000000089e-17
6.360691912999999658e+03 3.135928000000000220e-16 1.625675000000000095e-17
6.362640171000000009e+03 4.346994000000000028e-16 1.903481000000000110e-17
6.364588442999999643e+03 2.841798999999999834e-16 1.604334000000000048e-17
6.366536729000000378e+03 3.241091000000000190e-16 1.578529999999999874e-17
6.368485029000000395e+03 2.967053000000000015e-16 1.665025000000000121e-17
6.370433344000000034e+03 2.648908999999999869e-16 1.588986999999999971e-17
6.372381672000000435e+03 1.895770999999999956e-16 1.396013000000000092e-17
6.374330015999999887e+03 3.197681000000000141e-16 1.595264999999999962e-17
6.376278373000000101e+03 2.744867000000000018e-16 1.480714999999999905e-17
6.378226743999999599e+03 3.380749999999999764e-16 1.700997000000000040e-17
6.380175129999999626e+03 2.894626999999999812e-16 1.627674000000000111e-17
6.382123529999999846e+03 3.148679000000000100e-16 1.636656999999999965e-17
6.384071944000000258e+03 2.713481999999999903e-16 1.504164000000000065e-17
6.386020373000000291e+03 2.291551999999999869e-16 1.424591999999999853e-17
6.387968815000000177e+03 2.872639999999999777e-16 1.527372999999999985e-17
6.389917271999999684e+03 2.578220000000000014e-16 1.508489000000000078e-17
6.391865743000000293e+03 2.612634000000000084e-16 1.516110999999999990e-17
6.393814228999999614e+03 3.250266999999999809e-16 1.794760000000000147e-17
6.395762727999999697e+03 2.554428999999999861e-16 1.575056000000000103e-17
6.397711242000000311e+03 2.571677000000000156e-16 1.548238999999999886e-17
6.399659770000000208e+03 3.120859000000000074e-16 1.722963000000000036e-17
6.401608312000000296e+03 3.104245000000000017e-16 1.623705000000000097e-17
6.403556867999999668e+03 2.795463000000000022e-16 1.706078999999999964e-17
6.405505438999999569e+03 2.674767000000000121e-16 1.715805000000000093e-17
6.407454023999999663e+03 2.620042000000000006e-16 1.589830000000000114e-17
6.409402622999999949e+03 2.544372000000000100e-16 1.486129000000000145e-17
6.411351236000000426e+03 2.975430000000000013e-16 1.464812000000000091e-17
6.413299863000000187e+03 2.752350000000000242e-16 1.625211000000000126e-17
6.415248504999999568e+03 2.672089000000000080e-16 1.569276999999999943e-17
6.417197161000000051e+03 2.922145999999999797e-16 1.752069999999999953e-17
6.419145830999999816e+03 3.005063000000000016e-16 1.667565999999999929e-17
6.421094514999999774e+03 2.336533999999999896e-16 1.512559000000000088e-17
6.423043212999999923e+03 3.460369999999999961e-16 1.766518000000000109e-17
6.424991925999999694e+03 2.915989999999999781e-16 1.671611999999999946e-17
6.426940652999999656e+03 3.482401999999999784e-16 1.797877999999999918e-17
6.428889393999999811e+03 2.217533000000000016e-16 1.653056999999999970e-17
6.430838149000000158e+03 3.307026000000000048e-16 1.748802000000000072e-17
6.432786917999999787e+03 3.097968000000000093e-16 1.494418999999999967e-17
6.434735701999999947e+03 2.916498999999999845e-16 1.629788000000000067e-17
6.436684498999999960e+03 3.000136999999999924e-16 1.453817999999999917e-17
6.438633310999999594e+03 3.358808000000000008e-16 1.766542999999999922e-17
6.440582137000000330e+03 2.953751000000000238e-16 1.659078000000000009e-17
6.442530977999999777e+03 3.109267999999999902e-16 1.769409000000000073e-17
6.444479831999999988e+03 2.967460000000000201e-16 1.677085999999999860e-17
6.446428700999999819e+03 2.646523999999999832e-16 1.674064000000000062e-17
6.448377583000000413e+03 2.830063999999999950e-16 1.634892000000000036e-17
6.450326479999999719e+03 2.491514000000000099e-16 1.423550000000000102e-17
6.452275391000000127e+03 3.127056999999999923e-16 1.625381000000000026e-17
6.454224317000000156e+03 2.602058999999999907e-16 1.589551999999999937e-17
6.456173256000000038e+03 2.622578999999999794e-16 1.656029999999999962e-17
6.458122210000000450e+03 3.110182999999999839e-16 1.723902000000000151e-17
6.460071176999999807e+03 2.585107999999999880e-16 1.505528999999999903e-17
6.462020158999999694e+03 2.625734000000000237e-16 1.722246000000000011e-17
6.463969154999999773e+03 2.103818000000000002e-16 1.432133999999999994e-17
6.465918166000000383e+03 2.609372999999999990e-16 1.515953999999999907e-17
6.467867189999999937e+03 2.623972999999999773e-16 1.681439000000000071e-17
6.469816229000000021e+03 3.195677999999999860e-16 1.667267999999999963e-17
6.471765280999999959e+03 3.130337000000000047e-16 1.651105000000000121e-17
6.473714348000000427e+03 2.279950000000000198e-16 1.590956999999999969e-17
6.475663429000000178e+03 3.347969000000000031e-16 1.744831000000000111e-17
6.477612524000000121e+03 2.609025999999999848e-16 1.493643000000000088e-17
6.479561633999999685e+03 2.838120000000000056e-16 1.649820999999999874e-17
6.481510757000000012e+03 2.311130000000000243e-16 1.529404000000000094e-17
6.483459894999999960e+03 2.500461999999999846e-16 1.504561999999999899e-17
6.485409045999999762e+03 3.215443000000000094e-16 1.818643000000000130e-17
6.487358212000000094e+03 2.855115999999999869e-16 1.680539000000000022e-17
6.489307391999999709e+03 2.674246000000000245e-16 1.695460999999999887e-17
6.491256586000000425e+03 1.797407999999999919e-16 1.406643999999999986e-17
6.493205794999999853e+03 2.493757000000000065e-16 1.552946999999999969e-17
6.495155017000000043e+03 2.703631999999999852e-16 1.630380999999999922e-17
6.497104253999999855e+03 2.323413999999999892e-16 1.557013000000000083e-17
6.499053504000000430e+03 2.795222999999999844e-16 1.378350000000000065e-17
6.501002768999999716e+03 2.295612000000000077e-16 1.758929999999999931e-17
6.502952048000000104e+03 2.838744999999999943e-16 1.562379000000000028e-17
6.504901340999999775e+03 3.620483999999999786e-16 2.021824999999999948e-17
6.506850647999999637e+03 3.202496000000000004e-16 1.665446000000000128e-17
6.508799970000000030e+03 2.755996000000000045e-16 1.633112999999999855e-17
6.510749305000000277e+03 2.513296999999999886e-16 1.510849000000000118e-17
6.512698655000000144e+03 2.666899000000000187e-16 1.584826000000000013e-17
6.514648017999999865e+03 1.818856000000000115e-16 1.334130000000000003e-17
6.516597396000000117e+03 2.777909000000000092e-16 1.829929999999999938e-17
6.518546787999999651e+03 2.288261000000000246e-16 1.511515999999999900e-17
6.520496194000000287e+03 2.771740999999999772e-16 1.657256999999999994e-17
6.522445614000000205e+03 3.007221000000000001e-16 1.643980999999999911e-17
6.524395048000000315e+03 2.950833999999999840e-16 1.996967999999999989e-17
6.526344497000000047e+03 2.575339999999999857e-16 1.533438999999999934e-17
6.528293958999999631e+03 3.129329999999999911e-16 1.775365999999999925e-17
6.530243435999999747e+03 2.324670999999999885e-16 1.659641999999999847e-17
6.532192925999999716e+03 2.044085000000000013e-16 1.434085000000000023e-17
6.534142431000000215e+03 2.528765000000000179e-16 1.581608000000000066e-17
6.536091949999999997e+03 1.776747000000000026e-16 1.514486000000000124e-17
6.538041482999999971e+03 2.760615000000000190e-16 1.609219000000000004e-17
6.539991030000000137e+03 2.849076999999999989e-16 1.644114000000000002e-17
6.541940590999999586e+03 2.674732999999999833e-16 1.662526000000000147e-17
6.543890166000000136e+03 2.631518999999999995e-16 1.579467999999999860e-17
6.545839754999999968e+03 2.707988000000000015e-16 1.808076000000000116e-17
6.547789359000000331e+03 2.396084000000000046e-16 1.576458999999999879e-17
6.549738975999999639e+03 2.625080000000000148e-16 1.564590999999999905e-17
6.551688608000000386e+03 1.892123000000000020e-16 1.359532999999999959e-17
6.553638254000000416e+03 1.132361000000000041e-16 1.345223000000000072e-17
6.555587913000000299e+03 2.107491999999999941e-16 1.504424999999999912e-17
6.557537586999999803e+03 2.541891000000000089e-16 1.949819999999999999e-17
6.559487275000000409e+03 2.975022000000000007e-16 1.729326000000000130e-17
6.561436977000000297e+03 2.752228000000000020e-16 1.637202999999999962e-17
6.563386693000000378e+03 2.588826000000000033e-16 1.784438999999999908e-17
6.565336422999999741e+03 2.294535000000000217e-16 1.509244000000000041e-17
6.567286167999999634e+03 1.569269999999999909e-16 1.230310000000000042e-17
6.569235926000000291e+03 2.859162999999999952e-16 1.664991000000000079e-17
6.571185698000000230e+03 2.275114999999999992e-16 1.473767000000000056e-17
6.573135484999999790e+03 2.581604999999999969e-16 1.703085000000000056e-17
6.575085285000000113e+03 1.883280999999999925e-16 1.462515000000000110e-17
6.577035100000000057e+03 1.816415000000000053e-16 1.574700000000000103e-17
6.578984927999999854e+03 3.144506999999999842e-16 1.830470999999999911e-17
6.580934771000000183e+03 3.093137000000000153e-16 1.636382999999999992e-17
6.582884627999999793e+03 2.285707999999999887e-16 1.544135999999999962e-17
6.584834498000000167e+03 1.259033000000000071e-16 1.111335999999999923e-17
6.586784383000000162e+03 2.525682000000000086e-16 1.526700000000000050e-17
6.588734282000000348e+03 2.986151000000000035e-16 1.767778000000000055e-17
6.590684194999999818e+03 2.579559000000000034e-16 1.594768000000000079e-17
6.592634122000000389e+03 2.085993000000000052e-16 1.587528000000000109e-17
6.594584063000000242e+03 3.103161999999999759e-16 1.918062999999999868e-17
6.596534018000000287e+03 2.309962000000000004e-16 1.539891999999999849e-17
6.598483987999999954e+03 2.852560999999999870e-16 1.709727000000000147e-17
