# OBJECT: AT2019zbv
# TELESCOPE: MMT
# INSTRUMENT: Binospec
# DATE-OBS: 2020-01-19
# MJD: 58867.38962
# EXPTIME: 1800
# SLIT: 1.0
# DISPERSER: 270
# SOURCE: FLEET
# FILTER: Clear
# FLUX_STANDARD: G191B2B
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
6.380791213000000425e+03 7.240312999999999416e-17 2.767392999999999955e-18
6.382106520000000273e+03 7.271622000000000395e-17 2.776487999999999905e-18
6.383421841999999742e+03 7.328591000000000049e-17 2.765788999999999928e-18
6.384737178999999742e+03 7.490538999999999767e-17 2.765280999999999869e-18
6.386052529999999933e+03 7.432073999999999516e-17 2.839303999999999957e-18
6.387367895999999746e+03 7.427149999999999803e-17 2.825898999999999834e-18
6.388683277000000089e+03 7.504674000000000193e-17 2.823405000000000192e-18
6.389998671999999715e+03 7.370148999999999747e-17 2.718864000000000080e-18
6.391314081000000442e+03 7.546247999999999476e-17 2.859313999999999976e-18
6.392629504999999881e+03 7.320193999999999461e-17 2.775806999999999947e-18
6.393944943999999850e+03 7.240172000000000150e-17 2.776789000000000101e-18
6.395260397000000012e+03 7.115223999999999850e-17 2.724587999999999819e-18
6.396575864999999794e+03 6.913125999999999618e-17 2.715465000000000057e-18
6.397891346999999769e+03 7.374687999999999751e-17 2.753051000000000051e-18
6.399206844000000274e+03 7.192070000000000281e-17 2.780885999999999872e-18
6.400522355000000061e+03 7.263874999999999877e-17 2.747752999999999957e-18
6.401837881000000380e+03 7.253940000000000091e-17 2.696401999999999945e-18
6.403153420999999980e+03 7.027877000000000464e-17 2.744487999999999998e-18
6.404468976000000112e+03 7.111161000000000429e-17 2.726275000000000155e-18
6.405784545999999864e+03 7.163846999999999595e-17 2.699071000000000050e-18
6.407100129999999808e+03 7.292743000000000300e-17 2.751356000000000153e-18
6.408415729000000283e+03 6.480568000000000074e-17 2.516589000000000130e-18
6.409731342000000041e+03 7.139602999999999896e-17 2.717948999999999958e-18
6.411046968999999990e+03 6.872167000000000543e-17 2.700138999999999819e-18
6.412362611999999899e+03 7.250626000000000172e-17 2.699815000000000067e-18
6.413678267999999662e+03 6.977757000000000303e-17 2.689505000000000081e-18
6.414993940000000293e+03 7.277374000000000178e-17 2.717721999999999844e-18
6.416309626000000208e+03 6.802838000000000132e-17 2.682733000000000052e-18
6.417625326000000314e+03 7.151167999999999572e-17 2.770485000000000015e-18
6.418941041000000041e+03 7.273567000000000272e-17 2.730972000000000139e-18
6.420256769999999960e+03 7.079428000000000599e-17 2.694924999999999933e-18
6.421572514000000410e+03 7.212562000000000033e-17 2.715372000000000006e-18
6.422888272999999572e+03 6.810272000000000304e-17 2.632728999999999960e-18
6.424204045999999835e+03 8.275954000000000606e-18 9.073390000000000066e-19
6.425519833999999719e+03 6.627412000000000030e-17 2.633021999999999824e-18
6.426835635999999795e+03 6.712718999999999387e-17 2.656868999999999818e-18
6.428151452000000063e+03 6.700242999999999793e-17 2.686627999999999830e-18
6.429467284000000291e+03 7.240351999999999790e-17 2.698307000000000167e-18
6.430783129000000372e+03 6.749751000000000439e-17 2.653115000000000153e-18
6.432098989000000074e+03 7.149898000000000194e-17 2.730003000000000187e-18
6.433414864000000307e+03 7.071954000000000234e-17 2.688256999999999978e-18
6.434730752999999822e+03 6.978717000000000026e-17 2.652162999999999991e-18
6.436046656999999868e+03 6.863159000000000260e-17 2.677228999999999993e-18
6.437362576000000445e+03 7.377550999999999517e-17 2.798355000000000083e-18
6.438678507999999965e+03 7.094101000000000305e-17 2.711830000000000076e-18
6.439994456000000355e+03 6.960001999999999583e-17 2.666029000000000006e-18
6.441310418000000027e+03 7.095802999999999559e-17 2.706778000000000066e-18
6.442626393999999891e+03 6.993806999999999844e-17 2.690216999999999927e-18
6.443942385000000286e+03 7.030248000000000064e-17 2.705727000000000086e-18
6.445258391000000302e+03 7.215574000000000090e-17 2.686644000000000108e-18
6.446574410999999600e+03 7.527877999999999781e-17 2.778241999999999888e-18
6.447890445000000000e+03 7.339622999999999545e-17 2.758683999999999919e-18
6.449206494000000021e+03 7.289268999999999605e-17 2.778644999999999978e-18
6.450522557999999663e+03 7.399632000000000379e-17 2.775137000000000011e-18
6.451838636000000406e+03 7.272055000000000090e-17 2.690611000000000173e-18
6.453154728000000432e+03 7.036451999999999820e-17 2.677685999999999913e-18
6.454470835000000079e+03 6.572190000000000156e-17 2.551794999999999910e-18
6.455786957000000257e+03 6.982776000000000168e-17 2.682307999999999918e-18
6.457103092999999717e+03 6.780329999999999728e-17 2.675564999999999984e-18
6.458419243999999708e+03 7.001225000000000431e-17 2.714541000000000091e-18
6.459735408999999891e+03 7.268043000000000115e-17 2.744864000000000173e-18
6.461051588000000265e+03 7.060606999999999519e-17 2.728258999999999944e-18
6.462367782999999690e+03 7.149518999999999405e-17 2.727950000000000187e-18
6.463683990999999878e+03 6.947827000000000031e-17 2.710889999999999832e-18
6.465000213999999687e+03 7.273944000000000189e-17 2.669375000000000096e-18
6.466316452000000027e+03 7.127624999999999388e-17 2.709063000000000050e-18
6.467632703999999649e+03 7.101193000000000421e-17 2.708488999999999856e-18
6.468948970999999801e+03 6.914177000000000214e-17 2.648202999999999975e-18
6.470265252000000146e+03 6.750716000000000495e-17 2.594705000000000015e-18
6.471581548000000112e+03 7.230321999999999852e-17 2.694434999999999946e-18
6.472897858000000269e+03 7.390622000000000455e-17 2.732939000000000138e-18
6.474214183000000048e+03 6.864473000000000344e-17 2.627309000000000107e-18
6.475530522000000019e+03 6.437620000000000416e-17 2.585868999999999964e-18
6.476846875000000182e+03 7.109891999999999638e-17 2.689707999999999971e-18
6.478163244000000304e+03 7.192079999999999713e-17 2.713229000000000032e-18
6.479479626000000280e+03 6.830869999999999460e-17 2.644422000000000010e-18
6.480796024000000216e+03 6.831174000000000194e-17 2.624758000000000174e-18
6.482112435000000005e+03 7.124575000000000009e-17 2.684931000000000139e-18
6.483428861000000325e+03 7.221665000000000469e-17 2.714956999999999997e-18
6.484745302000000265e+03 7.013838000000000011e-17 2.669025999999999837e-18
6.486061757000000398e+03 6.684077000000000183e-17 2.647504999999999842e-18
6.487378227000000152e+03 6.784972999999999496e-17 2.618574999999999950e-18
6.488694711000000098e+03 6.267065999999999529e-17 2.561686999999999811e-18
6.490011209999999664e+03 6.548375999999999459e-17 2.571476999999999818e-18
6.491327723000000333e+03 6.763001999999999784e-17 2.622408999999999849e-18
6.492644250000000284e+03 6.605595999999999529e-17 2.597909000000000094e-18
6.493960793000000194e+03 6.622879999999999999e-17 2.592651000000000118e-18
6.495277348999999958e+03 6.617930999999999857e-17 2.617896000000000172e-18
6.496593920000000253e+03 6.231656999999999627e-17 2.536869000000000071e-18
6.497910506000000169e+03 6.751868000000000164e-17 2.587536000000000050e-18
6.499227106000000276e+03 6.334525000000000119e-17 2.890430999999999931e-18
6.500543721000000005e+03 7.397726999999999463e-17 2.746511000000000007e-18
6.501860349999999926e+03 6.382006999999999447e-17 2.496400000000000059e-18
6.503176993000000039e+03 6.499146000000000531e-17 2.732921999999999963e-18
6.504493650999999772e+03 6.960130999999999777e-17 2.665345999999999869e-18
6.505810324000000037e+03 6.634258000000000063e-17 2.598691999999999946e-18
6.507127010999999584e+03 6.821261999999999966e-17 2.611363000000000177e-18
6.508443712000000232e+03 7.043339999999999686e-17 2.689887999999999919e-18
6.509760427999999592e+03 6.315308000000000077e-17 2.534939000000000113e-18
6.511077158000000054e+03 6.794986000000000029e-17 2.637073000000000097e-18
6.512393903000000137e+03 6.410931999999999469e-17 2.513243000000000040e-18
6.513710662999999840e+03 6.255752000000000268e-17 2.524547000000000099e-18
6.515027436000000307e+03 6.620874999999999831e-17 2.569662999999999852e-18
6.516344224999999824e+03 6.522693999999999814e-17 2.526058000000000075e-18
6.517661028000000442e+03 6.569902000000000403e-17 2.564122000000000137e-18
6.518977845000000343e+03 6.327130000000000321e-17 2.592281000000000096e-18
6.520294676999999865e+03 6.626570000000000016e-17 2.493615999999999859e-18
6.521611522999999579e+03 6.702845999999999532e-17 2.603059000000000025e-18
6.522928383000000395e+03 6.752354000000000178e-17 2.576653000000000151e-18
6.524245259000000260e+03 6.650244000000000033e-17 2.599551000000000058e-18
6.525562147999999979e+03 6.359088000000000317e-17 2.537521999999999832e-18
6.526879052000000229e+03 6.632567999999999882e-17 2.586280999999999897e-18
6.528195971000000100e+03 6.404368000000000433e-17 2.557396999999999890e-18
6.529512904000000162e+03 6.527364999999999472e-17 2.548010999999999869e-18
6.530829851000000417e+03 6.126057000000000436e-17 2.466345000000000106e-18
6.532146813000000293e+03 6.267344000000000014e-17 2.595687000000000169e-18
6.533463789999999790e+03 5.859886999999999948e-17 2.380823999999999913e-18
6.534780781000000388e+03 6.055031999999999691e-17 2.437889999999999821e-18
6.536097786000000269e+03 6.788365000000000163e-17 2.596100999999999896e-18
6.537414805999999771e+03 6.703355000000000336e-17 2.591126999999999941e-18
6.538731840000000375e+03 6.221842000000000423e-17 2.496141000000000160e-18
6.540048888999999690e+03 6.734075000000000123e-17 2.578999999999999913e-18
6.541365952000000107e+03 6.368361999999999548e-17 2.531709999999999912e-18
6.542683030000000144e+03 6.184571000000000493e-17 2.488563999999999849e-18
6.544000122000000374e+03 6.236508000000000157e-17 2.395235000000000028e-18
6.545317229000000225e+03 6.219590000000000352e-17 2.478582999999999871e-18
6.546634350000000268e+03 6.587681000000000499e-17 2.576236999999999860e-18
6.547951484999999593e+03 6.166089000000000008e-17 2.459405999999999946e-18
6.549268635000000359e+03 6.302262999999999389e-17 2.524926999999999861e-18
6.550585799999999836e+03 5.807575999999999827e-17 2.410507000000000050e-18
6.551902978000000076e+03 6.007251999999999780e-17 2.549334999999999847e-18
6.553220172000000275e+03 6.060330999999999681e-17 2.556125999999999845e-18
6.554537379999999757e+03 5.871320999999999791e-17 2.560119999999999825e-18
6.555854602000000341e+03 3.918859999999999836e-20 5.866800999999999949e-19
6.557171838000000207e+03 6.322355999999999487e-17 2.508101000000000056e-18
6.558489090000000033e+03 5.980117000000000425e-17 2.419795000000000150e-18
6.559806354999999712e+03 6.596349000000000367e-17 2.478507999999999893e-18
6.561123634999999922e+03 6.224167999999999497e-17 2.561648999999999873e-18
6.562440929999999753e+03 6.613019000000000449e-17 2.525788000000000153e-18
6.563758238999999776e+03 6.299482999999999470e-17 2.473544000000000063e-18
6.565075561999999991e+03 6.435595000000000152e-17 2.581721000000000054e-18
6.566392899999999827e+03 6.393478000000000024e-17 2.504077000000000084e-18
6.567710251999999855e+03 6.489809000000000316e-17 2.499503000000000142e-18
6.569027619000000414e+03 6.070474000000000229e-17 2.524596000000000059e-18
6.570345000000000255e+03 6.177260000000000363e-17 2.480500000000000013e-18
6.571662395000000288e+03 6.096668999999999957e-17 2.426841000000000074e-18
6.572979804999999942e+03 6.156943999999999738e-17 2.440786000000000041e-18
6.574297230000000127e+03 5.948975000000000194e-17 2.394449999999999997e-18
6.575614668999999594e+03 6.182376000000000020e-17 2.469738999999999874e-18
6.576932122000000163e+03 5.986322999999999820e-17 2.438951999999999824e-18
6.578249590000000353e+03 5.709040999999999449e-17 2.343989999999999882e-18
6.579567071999999825e+03 6.292435999999999880e-17 2.451414999999999909e-18
6.580884568999999829e+03 6.277211999999999536e-17 2.472148000000000183e-18
6.582202080000000024e+03 6.390110999999999786e-17 2.529226999999999908e-18
6.583519605999999840e+03 6.058727000000000040e-17 2.376018999999999883e-18
6.584837145000000419e+03 6.723979999999999561e-17 2.576664000000000174e-18
6.586154700000000048e+03 6.186757999999999940e-17 2.552583999999999914e-18
6.587472268999999869e+03 5.807871999999999536e-17 2.353138000000000151e-18
6.588789851999999883e+03 6.554822000000000018e-17 2.524854999999999959e-18
6.590107450000000426e+03 6.507817999999999679e-17 2.542905999999999926e-18
6.591425062000000253e+03 5.787730999999999452e-17 2.360565000000000119e-18
6.592742688000000271e+03 6.106609000000000075e-17 2.445478000000000154e-18
6.594060328999999911e+03 5.922797999999999690e-17 2.394334000000000005e-18
6.595377985000000081e+03 5.765055999999999532e-17 2.240606000000000001e-18
6.596695655000000443e+03 6.202775000000000492e-17 2.450889000000000163e-18
6.598013339000000087e+03 6.702980999999999878e-17 2.535695000000000049e-18
6.599331038000000262e+03 6.036397999999999455e-17 2.394817999999999840e-18
6.600648750999999720e+03 5.729288999999999991e-17 2.350428000000000032e-18
6.601966478000000279e+03 6.159749999999999907e-17 2.458837999999999904e-18
6.603284219999999550e+03 6.366889999999999561e-17 2.488559999999999876e-18
6.604601977000000261e+03 6.262428000000000093e-17 2.490611000000000082e-18
6.605919746999999916e+03 5.995668999999999647e-17 2.411442999999999934e-18
6.607237533000000440e+03 6.127631000000000548e-17 2.416214999999999896e-18
6.608555331999999908e+03 6.442148999999999755e-17 2.538628999999999821e-18
6.609873145999999906e+03 6.829785999999999875e-17 2.555622000000000144e-18
6.611190975000000435e+03 5.984363000000000179e-17 2.429919000000000035e-18
6.612508818000000247e+03 6.160187000000000115e-17 2.453013000000000168e-18
6.613826675000000250e+03 6.259902999999999870e-17 2.477119999999999959e-18
6.615144546999999875e+03 6.381785999999999794e-17 2.529413999999999905e-18
6.616462432999999692e+03 6.618402000000000107e-17 2.547307999999999866e-18
6.617780332999999700e+03 6.383094999999999545e-17 2.462970999999999819e-18
6.619098248000000240e+03 6.264297999999999915e-17 2.451193000000000050e-18
6.620416178000000400e+03 5.708201000000000307e-17 2.316315000000000143e-18
6.621734121999999843e+03 6.493577999999999668e-17 2.514698000000000006e-18
6.623052080000000387e+03 6.379780999999999626e-17 2.491980999999999944e-18
6.624370052000000214e+03 6.411364000000000577e-17 2.500713999999999819e-18
6.625688038999999662e+03 6.237736999999999521e-17 2.458190000000000014e-18
6.627006040999999641e+03 6.078014999999999625e-17 2.400086999999999839e-18
6.628324056999999812e+03 6.377740999999999597e-17 2.523493000000000043e-18
6.629642087000000174e+03 5.856682999999999946e-17 2.381858000000000103e-18
6.630960132000000158e+03 5.758523999999999666e-17 2.376409000000000156e-18
6.632278191000000334e+03 5.906603000000000371e-17 2.371538999999999888e-18
6.633596263999999792e+03 5.965568000000000580e-17 2.420997999999999881e-18
6.634914351999999781e+03 5.924589999999999996e-17 2.398242999999999881e-18
6.636232453999999962e+03 5.968829000000000181e-17 2.406143999999999944e-18
6.637550570999999763e+03 5.910322999999999916e-17 2.367457000000000113e-18
6.638868701999999757e+03 6.092158999999999663e-17 2.456099999999999973e-18
6.640186848000000282e+03 6.136125999999999515e-17 2.418865000000000032e-18
6.641505006999999750e+03 5.844255000000000339e-17 2.322513999999999874e-18
6.642823182000000088e+03 5.865482999999999468e-17 2.369250999999999828e-18
6.644141370000000279e+03 6.019924999999999651e-17 2.414811000000000069e-18
6.645459573000000091e+03 5.730439000000000019e-17 2.375845000000000087e-18
6.646777791000000434e+03 5.514715999999999985e-17 2.233609999999999935e-18
6.648096023000000059e+03 5.466522999999999859e-17 2.426292000000000001e-18
6.649414268999999877e+03 6.103824999999999644e-17 2.414908000000000093e-18
6.650732530000000224e+03 5.778630999999999708e-17 2.355226999999999909e-18
6.652050804999999855e+03 5.900742000000000491e-17 2.370138000000000138e-18
6.653369093999999677e+03 5.930397999999999557e-17 2.387386999999999898e-18
6.654687398000000030e+03 5.815073999999999569e-17 2.351693999999999822e-18
6.656005715999999666e+03 5.696826999999999523e-17 2.374807999999999821e-18
6.657324048999999832e+03 5.847077999999999911e-17 2.371728000000000065e-18
6.658642396000000190e+03 6.059247999999999916e-17 2.497418999999999869e-18
6.659960756999999830e+03 5.572922000000000027e-17 2.292660999999999914e-18
6.661279133000000002e+03 5.884717999999999967e-17 2.361359999999999890e-18
6.662597523000000365e+03 6.213350999999999503e-17 2.472470000000000141e-18
6.663915928000000349e+03 5.758625999999999791e-17 2.282377999999999843e-18
6.665234346999999616e+03 5.847173999999999884e-17 2.331453999999999997e-18
6.666552779999999984e+03 5.846775000000000230e-17 2.368411999999999967e-18
6.667871227999999974e+03 5.831792999999999457e-17 2.414512999999999950e-18
6.669189690000000155e+03 5.786226000000000476e-17 2.386768999999999999e-18
6.670508165999999619e+03 5.801584000000000113e-17 2.364506000000000166e-18
6.671826656999999614e+03 5.212391999999999990e-17 2.120704000000000175e-18
6.673145161999999800e+03 5.807730000000000450e-17 2.330709999999999980e-18
6.674463681999999608e+03 5.991524000000000198e-17 2.390328000000000105e-18
6.675782215999999607e+03 5.837885999999999475e-17 2.375500000000000187e-18
6.677100763999999799e+03 5.752481000000000506e-17 2.350765999999999883e-18
6.678419326999999612e+03 5.495456000000000289e-17 2.308025000000000089e-18
6.679737903999999617e+03 6.147643000000000438e-17 2.442113999999999992e-18
6.681056496000000152e+03 5.716475999999999441e-17 2.301200000000000127e-18
6.682375101999999970e+03 5.555553000000000070e-17 2.384465000000000046e-18
6.683693721999999980e+03 5.499294000000000160e-17 2.297941999999999832e-18
6.685012356000000182e+03 5.771495000000000119e-17 2.335325999999999833e-18
6.686331005000000005e+03 5.380609999999999906e-17 2.286261999999999984e-18
6.687649669000000358e+03 6.028067000000000543e-17 2.414411999999999953e-18
6.688968346999999994e+03 6.235885000000000157e-17 2.458833000000000034e-18
6.690287038999999822e+03 5.453717999999999718e-17 2.361557999999999910e-18
6.691605744999999843e+03 5.727823999999999976e-17 2.346789000000000078e-18
6.692924466000000393e+03 5.218635999999999939e-17 2.278312999999999858e-18
6.694243201000000226e+03 5.626246000000000191e-17 2.321817000000000023e-18
6.695561950999999681e+03 5.641849999999999912e-17 2.291397999999999815e-18
6.696880715000000237e+03 6.058198000000000372e-17 2.413503999999999880e-18
6.698199493000000075e+03 6.306997000000000029e-17 2.456652000000000123e-18
6.699518286000000444e+03 5.740254000000000456e-17 2.246428999999999943e-18
6.700837093000000095e+03 5.729416000000000545e-17 2.355300000000000094e-18
6.702155913999999939e+03 5.841936000000000004e-17 2.374253999999999877e-18
6.703474750000000313e+03 6.140575999999999519e-17 2.400190999999999911e-18
6.704793599999999969e+03 5.797111000000000553e-17 2.334415000000000070e-18
6.706112463999999818e+03 5.556736000000000320e-17 2.352811999999999834e-18
6.707431343000000197e+03 5.673184000000000088e-17 2.377153000000000173e-18
6.708750235999999859e+03 5.784167999999999990e-17 2.392558999999999874e-18
6.710069144000000051e+03 5.258275999999999830e-17 2.239282999999999920e-18
6.711388066000000435e+03 5.557814999999999573e-17 2.307360000000000024e-18
6.712707002000000102e+03 5.899157999999999714e-17 2.402440000000000137e-18
6.714025953000000300e+03 5.438234999999999783e-17 2.294391999999999955e-18
6.715344917999999780e+03 5.603900000000000203e-17 2.248069000000000113e-18
6.716663897000000361e+03 5.593000000000000361e-17 2.371990999999999938e-18
6.717982890999999654e+03 5.618963999999999771e-17 2.315201000000000104e-18
6.719301899000000049e+03 5.457287999999999769e-17 2.312985999999999843e-18
6.720620920999999726e+03 5.299999999999999840e-17 2.322785000000000078e-18
6.721939957999999933e+03 5.714547000000000381e-17 2.336513999999999953e-18
6.723259009000000333e+03 5.323988999999999844e-17 2.213318000000000074e-18
6.724578075000000354e+03 5.676452999999999481e-17 2.311828999999999996e-18
6.725897154000000228e+03 5.483770000000000211e-17 2.222697000000000045e-18
6.727216247999999723e+03 5.688089999999999752e-17 2.287160999999999828e-18
6.728535356999999749e+03 5.906465000000000565e-17 2.403289000000000124e-18
6.729854479999999967e+03 5.674928000000000407e-17 2.358434000000000065e-18
6.731173617000000377e+03 5.526665000000000166e-17 2.282682000000000115e-18
6.732492768000000069e+03 5.384463000000000158e-17 2.370696000000000054e-18
6.733811934000000292e+03 5.474871999999999844e-17 2.252580999999999893e-18
6.735131115000000136e+03 5.657156000000000284e-17 2.352705999999999967e-18
6.736450308999999834e+03 5.590608999999999431e-17 2.384802999999999897e-18
6.737769518000000062e+03 5.155671999999999879e-17 2.253335000000000036e-18
6.739088740999999573e+03 5.181122000000000001e-17 2.235711999999999895e-18
6.740407978999999614e+03 5.723965999999999391e-17 2.341475000000000092e-18
6.741727230999999847e+03 5.749083999999999507e-17 2.375187999999999968e-18
6.743046497000000272e+03 5.273288000000000132e-17 2.264774999999999953e-18
6.744365776999999980e+03 5.286642000000000038e-17 2.199210999999999845e-18
6.745685072000000218e+03 5.516971000000000132e-17 2.222185999999999910e-18
6.747004382000000078e+03 5.195383999999999749e-17 2.221496000000000108e-18
6.748323704999999791e+03 5.617478999999999659e-17 2.175362999999999955e-18
6.749643043000000034e+03 5.156746000000000032e-17 2.142275999999999924e-18
6.750962394999999560e+03 5.425560000000000272e-17 2.265275000000000066e-18
6.752281761999999617e+03 5.292101000000000187e-17 2.144971000000000048e-18
6.753601142999999865e+03 5.227748999999999807e-17 2.317176000000000049e-18
6.754920538000000306e+03 5.623111999999999912e-17 2.297846000000000091e-18
6.756239948000000368e+03 5.218543000000000043e-17 2.253463999999999845e-18
6.757559371999999712e+03 5.408832000000000156e-17 2.224143000000000168e-18
6.758878810000000158e+03 5.347953000000000035e-17 2.248679999999999963e-18
6.760198261999999886e+03 5.083835999999999701e-17 2.128461999999999945e-18
6.761517729000000145e+03 5.218419000000000181e-17 2.161729999999999821e-18
6.762837211000000025e+03 5.507235000000000263e-17 2.310628999999999956e-18
6.764156705999999758e+03 5.504577999999999769e-17 2.277671000000000120e-18
6.765476216000000022e+03 5.682278999999999499e-17 2.337037999999999905e-18
6.766795739999999569e+03 5.284913999999999919e-17 2.253031000000000149e-18
6.768115278999999646e+03 4.924178999999999812e-17 2.172400000000000089e-18
6.769434830999999576e+03 5.114231000000000070e-17 2.212200999999999959e-18
6.770754399000000376e+03 5.600312000000000311e-17 2.309962999999999994e-18
6.772073980000000120e+03 5.397485999999999877e-17 2.261273000000000139e-18
6.773393576000000394e+03 5.705772999999999876e-17 2.373042999999999815e-18
6.774713185999999951e+03 5.629777000000000485e-17 2.303713000000000123e-18
6.776032809999999699e+03 5.217649999999999966e-17 2.221100000000000068e-18
6.777352448999999979e+03 5.411537999999999839e-17 2.288658000000000090e-18
6.778672102000000450e+03 5.223447000000000275e-17 2.234476000000000096e-18
6.779991769999999633e+03 5.108579999999999976e-17 2.241510000000000101e-18
6.781311450999999579e+03 4.830391000000000200e-17 2.107550999999999903e-18
6.782631147000000055e+03 5.213659999999999728e-17 2.229192000000000102e-18
6.783950858000000153e+03 5.266257000000000127e-17 2.167258000000000105e-18
6.785270582000000104e+03 5.512843000000000087e-17 2.282350000000000031e-18
6.786590320999999676e+03 4.835558999999999740e-17 2.068600999999999814e-18
6.787910074000000350e+03 5.603483999999999912e-17 2.321394000000000068e-18
6.789229841999999735e+03 5.187464999999999999e-17 2.193612999999999838e-18
6.790549624000000222e+03 5.398707000000000065e-17 2.279665999999999931e-18
6.791869419999999991e+03 4.981671000000000214e-17 2.163754000000000112e-18
6.793189229999999952e+03 5.422570999999999771e-17 2.276258999999999961e-18
6.794509055000000444e+03 4.856795999999999714e-17 2.138381000000000147e-18
6.795828894000000219e+03 4.947687999999999954e-17 2.144361999999999992e-18
6.797148747999999614e+03 5.419187999999999949e-17 2.308123999999999907e-18
6.798468614999999772e+03 5.600955000000000408e-17 2.263055999999999832e-18
6.799788496999999552e+03 5.574133000000000167e-17 2.332124999999999830e-18
6.801108393999999862e+03 5.340510000000000251e-17 2.307618000000000026e-18
6.802428304000000026e+03 5.151679000000000181e-17 2.199436000000000166e-18
6.803748228999999810e+03 5.089945999999999740e-17 2.176696000000000162e-18
6.805068169000000125e+03 5.721349999999999528e-17 2.351521999999999820e-18
6.806388122000000294e+03 4.963837000000000160e-17 2.207077999999999944e-18
6.807708090000000084e+03 5.177554000000000207e-17 2.262340999999999909e-18
6.809028072000000066e+03 5.011847999999999773e-17 2.167270000000000024e-18
6.810348068000000239e+03 5.087271000000000022e-17 2.208629999999999934e-18
6.811668079000000034e+03 5.024663999999999782e-17 2.174749000000000029e-18
6.812988104000000021e+03 5.311838000000000285e-17 2.202759999999999825e-18
6.814308143000000200e+03 5.122541000000000298e-17 2.110941000000000083e-18
6.815628197000000000e+03 5.142351000000000194e-17 2.087071000000000148e-18
6.816948264999999992e+03 5.683284999999999569e-17 2.341187000000000098e-18
6.818268347000000176e+03 5.375809000000000235e-17 2.125877999999999944e-18
6.819588442999999643e+03 5.180373999999999703e-17 2.168739000000000089e-18
6.820908553999999640e+03 4.978854000000000178e-17 2.173112999999999832e-18
6.822228678999999829e+03 5.087835999999999988e-17 2.203946000000000152e-18
6.823548818999999639e+03 4.765412999999999743e-17 2.090143999999999854e-18
6.824868972000000213e+03 4.991366000000000069e-17 2.183653000000000009e-18
6.826189140000000407e+03 4.794399999999999695e-17 1.978279999999999846e-18
6.827509321999999884e+03 4.830107999999999999e-17 2.362207000000000083e-18
6.828829518999999891e+03 5.317603000000000192e-17 2.173129000000000110e-18
6.830149728999999752e+03 5.911788999999999751e-17 2.438603999999999847e-18
6.831469954999999572e+03 5.246885000000000258e-17 2.281758000000000150e-18
6.832790194000000156e+03 4.778234000000000085e-17 2.182842999999999856e-18
6.834110447000000022e+03 4.926578999999999737e-17 2.137163000000000035e-18
6.835430715000000419e+03 5.108076000000000121e-17 2.168971999999999971e-18
6.836750998000000436e+03 5.233053999999999950e-17 2.146269000000000008e-18
6.838071294000000307e+03 5.272919999999999827e-17 2.334886999999999985e-18
6.839391604999999799e+03 5.004668000000000093e-17 2.179618999999999911e-18
6.840711930000000393e+03 4.922764999999999859e-17 2.348355000000000166e-18
6.842032269000000269e+03 5.315816000000000219e-17 2.273417999999999854e-18
6.843352622999999767e+03 4.946996999999999870e-17 2.144055999999999926e-18
6.844672990000000027e+03 4.841318000000000111e-17 2.033586999999999901e-18
6.845993373000000247e+03 5.128398000000000281e-17 2.230018000000000147e-18
6.847313769000000320e+03 5.172673999999999968e-17 2.332198000000000014e-18
6.848634180000000015e+03 4.731433999999999995e-17 2.219709000000000058e-18
6.849954604999999901e+03 4.957516999999999719e-17 2.160429000000000170e-18
6.851275043999999980e+03 4.942321999999999701e-17 2.139466000000000091e-18
6.852595497000000250e+03 4.753335999999999803e-17 2.186165000000000107e-18
6.853915965000000142e+03 4.692804000000000070e-17 2.069724999999999978e-18
6.855236447000000226e+03 4.797546000000000279e-17 2.141385000000000027e-18
6.856556942999999592e+03 4.943196999999999937e-17 2.147940000000000066e-18
6.857877454000000398e+03 5.131305999999999958e-17 2.206893000000000125e-18
6.859197978999999577e+03 4.929580999999999747e-17 2.183963000000000048e-18
6.860518517999999858e+03 4.587971000000000222e-17 2.080326000000000034e-18
6.861839071000000331e+03 5.266664000000000189e-17 2.274340999999999922e-18
6.863159639000000425e+03 4.894543000000000226e-17 2.231047000000000082e-18
6.864480220999999801e+03 4.291638000000000121e-17 2.116823000000000111e-18
6.865800817000000279e+03 4.771655000000000052e-17 2.206779999999999824e-18
6.867121427000000040e+03 4.013871999999999992e-17 2.014350999999999891e-18
6.868442052000000331e+03 3.504238999999999955e-17 1.843962000000000034e-18
6.869762690999999904e+03 3.413098999999999992e-17 1.801571999999999907e-18
6.871083343999999670e+03 3.834005999999999935e-17 1.887987999999999972e-18
6.872404010999999628e+03 3.757007999999999754e-17 1.857281000000000155e-18
6.873724693000000116e+03 3.691763999999999733e-17 1.894169999999999914e-18
6.875045388999999886e+03 3.727318000000000030e-17 1.954559999999999867e-18
6.876366098999999849e+03 3.885190000000000201e-17 1.796496000000000059e-18
6.877686824000000342e+03 3.944115000000000217e-17 2.072330000000000127e-18
6.879007561999999780e+03 4.583805000000000239e-17 2.117243999999999887e-18
6.880328314999999748e+03 5.008646999999999846e-17 2.153198000000000042e-18
6.881649083000000246e+03 4.645825999999999980e-17 2.120316000000000081e-18
6.882969863999999689e+03 4.908407999999999959e-17 2.171182999999999874e-18
