# OBJECT: AT2019sgh
# TELESCOPE: MMT
# INSTRUMENT: Binospec
# DATE-OBS: 2019-10-27
# MJD: 58783.40016
# EXPTIME: 1200
# SLIT: 1.0
# DISPERSER: 270
# SOURCE: FLEET
# FILTER: Clear
# FLUX_STANDARD: G191B2B
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
6.457099301999999625e+03 3.266142999999999862e-17 2.402049999999999864e-18
6.458415412999999717e+03 3.048334999999999888e-17 2.330548000000000104e-18
6.459731539000000339e+03 2.951159999999999941e-17 2.338110999999999930e-18
6.461047679000000244e+03 3.370074000000000022e-17 2.439426999999999816e-18
6.462363833000000341e+03 3.246028999999999847e-17 2.388975999999999929e-18
6.463680002000000059e+03 2.460226999999999967e-17 2.423124000000000065e-18
6.464996184999999969e+03 3.213560999999999844e-17 2.562328999999999934e-18
6.466312383000000409e+03 3.220713000000000251e-17 2.500955999999999929e-18
6.467628595000000132e+03 2.771805000000000020e-17 2.242444000000000191e-18
6.468944822000000386e+03 2.562460999999999973e-17 2.248770999999999834e-18
6.470261062999999922e+03 3.382520999999999907e-17 2.456309000000000016e-18
6.471577317999999650e+03 2.731015999999999921e-17 2.237550999999999982e-18
6.472893587999999909e+03 3.651626000000000140e-17 2.645031000000000066e-18
6.474209872000000360e+03 2.689943999999999929e-17 2.245246000000000078e-18
6.475526171000000431e+03 3.251639999999999748e-17 2.287597999999999882e-18
6.476842483999999786e+03 3.059992000000000257e-17 2.093884000000000190e-18
6.478158811000000242e+03 2.530037000000000060e-17 2.267291999999999922e-18
6.479475153000000319e+03 3.035302999999999941e-17 2.173720000000000094e-18
6.480791510000000017e+03 2.674895999999999945e-17 2.251559000000000008e-18
6.482107879999999568e+03 3.587406999999999850e-17 2.314012000000000087e-18
6.483424265999999989e+03 2.648640999999999926e-17 2.451011999999999820e-18
6.484740665000000263e+03 3.310481999999999916e-17 2.423267999999999869e-18
6.486057079000000158e+03 2.353563999999999874e-17 2.312139999999999932e-18
6.487373507999999674e+03 2.977373000000000127e-17 2.235751000000000115e-18
6.488689949999999953e+03 2.157454999999999896e-17 2.115357000000000122e-18
6.490006408000000192e+03 2.844503000000000001e-17 2.308029000000000062e-18
6.491322879000000285e+03 2.896948000000000033e-17 2.167273999999999997e-18
6.492639364999999998e+03 3.193611999999999705e-17 2.476266000000000102e-18
6.493955866000000242e+03 2.679203000000000118e-17 2.196579000000000166e-18
6.495272380999999768e+03 2.763386000000000004e-17 2.311996000000000128e-18
6.496588910000000396e+03 2.626380999999999861e-17 2.240826000000000066e-18
6.497905453999999736e+03 2.758432999999999965e-17 2.488573000000000078e-18
6.499222012000000177e+03 3.184063999999999885e-17 2.383590999999999938e-18
6.500538585000000239e+03 3.824978000000000171e-17 2.656411000000000001e-18
6.501855171999999584e+03 3.016283999999999996e-17 2.320707999999999854e-18
6.503171773000000030e+03 2.799492000000000141e-17 2.323627999999999913e-18
6.504488389000000097e+03 2.662644999999999902e-17 2.359276000000000002e-18
6.505805019000000357e+03 3.534019999999999935e-17 2.588935999999999903e-18
6.507121664000000237e+03 2.263587000000000064e-17 2.242927000000000129e-18
6.508438323000000310e+03 3.460768999999999985e-17 2.419341999999999818e-18
6.509754995999999664e+03 2.966684999999999711e-17 2.176470999999999841e-18
6.511071683999999550e+03 2.995156000000000119e-17 2.422921000000000175e-18
6.512388385999999628e+03 3.008096999999999810e-17 2.281343000000000141e-18
6.513705103000000236e+03 3.108851999999999857e-17 2.400650999999999907e-18
6.515021834000000126e+03 3.015661999999999816e-17 2.205023000000000150e-18
6.516338579999999638e+03 2.583555999999999937e-17 2.047074000000000051e-18
6.517655340000000251e+03 2.960634999999999962e-17 2.364623999999999953e-18
6.518972114000000147e+03 3.394231999999999798e-17 2.606524000000000183e-18
6.520288902999999664e+03 3.382332000000000038e-17 2.287915999999999867e-18
6.521605706000000282e+03 2.422312999999999939e-17 2.353116000000000106e-18
6.522922523999999612e+03 2.711065999999999962e-17 2.347047999999999978e-18
6.524239356000000043e+03 2.650838000000000038e-17 2.437435000000000081e-18
6.525556201999999757e+03 2.271648000000000132e-17 2.055821999999999922e-18
6.526873063000000002e+03 2.678024000000000072e-17 2.095482000000000064e-18
6.528189938000000438e+03 2.918536000000000291e-17 2.354111999999999973e-18
6.529506827999999587e+03 2.767615999999999865e-17 2.226170000000000150e-18
6.530823731999999836e+03 4.282629999999999837e-17 2.971124000000000153e-18
6.532140650999999707e+03 4.316664999999999980e-17 2.661807000000000014e-18
6.533457583999999770e+03 4.457620999999999987e-17 2.981117000000000051e-18
6.534774531000000025e+03 3.192361999999999808e-17 2.453840000000000110e-18
6.536091492999999900e+03 3.184719000000000287e-17 2.445880999999999858e-18
6.537408468999999968e+03 2.927084000000000194e-17 2.148102999999999840e-18
6.538725459000000228e+03 2.913734000000000184e-17 2.262650999999999948e-18
6.540042464000000109e+03 2.964823000000000298e-17 2.290062999999999814e-18
6.541359483999999611e+03 2.832984999999999875e-17 2.388043000000000120e-18
6.542676518000000215e+03 3.763141999999999786e-17 2.585285000000000030e-18
6.543993566000000101e+03 2.770216999999999964e-17 2.367151000000000047e-18
6.545310628000000179e+03 2.980317999999999921e-17 2.247711999999999908e-18
6.546627704999999878e+03 3.181448999999999841e-17 2.415368999999999986e-18
6.547944797000000108e+03 3.026141000000000267e-17 2.336895999999999895e-18
6.549261902999999620e+03 2.926746000000000034e-17 2.154751999999999826e-18
6.550579023000000234e+03 2.765095000000000154e-17 2.251980000000000169e-18
6.551896157999999559e+03 2.787974999999999835e-17 1.930007000000000180e-18
6.553213306999999986e+03 2.195236999999999962e-17 1.921464999999999890e-18
6.554530469999999696e+03 2.291333999999999860e-17 2.280223999999999847e-18
6.557164840999999797e+03 3.085221999999999930e-17 2.098459999999999926e-18
6.558482047000000421e+03 3.003690000000000077e-17 2.136748000000000026e-18
6.559799267999999756e+03 3.440504000000000039e-17 2.364968999999999853e-18
6.561116503999999622e+03 3.010321999999999812e-17 2.362424999999999969e-18
6.562433753999999681e+03 3.188416000000000276e-17 2.414078000000000075e-18
6.563751017999999931e+03 2.798356000000000057e-17 2.039856000000000126e-18
6.565068296999999802e+03 3.239390000000000140e-17 2.432929999999999965e-18
6.566385589999999866e+03 2.792851000000000178e-17 2.215761999999999858e-18
6.567702897999999550e+03 2.774505999999999988e-17 2.219895000000000158e-18
6.569020220000000336e+03 2.320684999999999912e-17 2.292236000000000165e-18
6.570337556000000404e+03 3.066614999999999763e-17 2.320624999999999930e-18
6.571654907000000094e+03 2.717963000000000057e-17 2.290413999999999868e-18
6.572972271999999975e+03 3.099499000000000058e-17 2.121007000000000165e-18
6.574289652000000387e+03 3.238090000000000001e-17 2.333660000000000030e-18
6.575607046000000082e+03 3.067497999999999792e-17 2.294877999999999969e-18
6.576924453999999969e+03 2.573988000000000020e-17 2.507042000000000130e-18
6.578241877000000386e+03 3.410260000000000218e-17 2.350528000000000132e-18
6.579559315000000424e+03 3.417474999999999759e-17 2.465560000000000076e-18
6.580876766000000316e+03 2.472734000000000142e-17 2.331143000000000061e-18
6.582194231999999829e+03 3.029120000000000103e-17 2.314136000000000025e-18
6.583511712999999872e+03 2.975401000000000181e-17 2.240516999999999924e-18
6.584829208000000108e+03 3.211467000000000293e-17 2.398897999999999821e-18
6.586146716999999626e+03 3.198214000000000075e-17 2.492562000000000188e-18
6.587464240999999674e+03 2.534740000000000119e-17 2.313309999999999980e-18
6.588781778999999915e+03 2.901460999999999787e-17 2.297432999999999876e-18
6.590099331000000348e+03 3.098279000000000306e-17 2.453084000000000174e-18
6.591416898000000401e+03 2.408527999999999977e-17 2.101099999999999936e-18
6.592734480000000076e+03 2.655510000000000132e-17 2.229933999999999940e-18
6.594052074999999604e+03 2.827691000000000217e-17 2.345447000000000028e-18
6.595369686000000002e+03 2.641448999999999941e-17 2.405885000000000044e-18
6.596687310000000252e+03 2.414725999999999888e-17 2.012350999999999824e-18
6.598004949000000124e+03 3.287642000000000121e-17 2.424062000000000129e-18
6.599322602000000188e+03 2.473535000000000143e-17 2.119886000000000077e-18
6.600640269999999873e+03 3.390084000000000272e-17 2.358397000000000024e-18
6.601957951999999750e+03 2.273762000000000089e-17 2.170239000000000043e-18
6.603275649000000158e+03 3.209479000000000146e-17 2.300976999999999986e-18
6.604593359999999848e+03 2.947315000000000098e-17 2.294926000000000033e-18
6.605911084999999730e+03 3.306665999999999781e-17 2.405391999999999981e-18
6.607228825000000143e+03 3.393189000000000226e-17 2.394580000000000088e-18
6.608546578999999838e+03 2.401026000000000031e-17 2.030886000000000011e-18
6.609864348000000064e+03 2.623403999999999973e-17 2.231927999999999854e-18
6.611182130999999572e+03 2.588418999999999847e-17 2.207036000000000033e-18
6.612499928000000182e+03 2.849089000000000171e-17 2.228404999999999892e-18
6.613817740000000413e+03 2.445608999999999911e-17 2.168350000000000099e-18
6.615135565999999926e+03 2.619429999999999935e-17 2.223662000000000024e-18
6.616453406999999970e+03 2.905636999999999818e-17 2.237980000000000089e-18
6.617771262000000206e+03 2.976301000000000230e-17 2.307416999999999930e-18
6.619089132000000063e+03 3.123971999999999820e-17 2.348780999999999813e-18
6.620407014999999774e+03 3.420978000000000164e-17 2.436549999999999950e-18
6.621724914000000354e+03 3.050514999999999980e-17 2.056670999999999909e-18
6.623042825999999877e+03 2.932829000000000004e-17 2.322763000000000033e-18
6.624360752999999931e+03 2.951480000000000260e-17 2.273958999999999981e-18
6.625678694999999607e+03 2.844191000000000091e-17 2.298186000000000122e-18
6.626996651000000384e+03 2.640598000000000007e-17 2.099486000000000170e-18
6.628314621000000443e+03 3.104462999999999965e-17 2.248815999999999821e-18
6.629632606000000123e+03 2.617302999999999854e-17 2.014458000000000039e-18
6.630950604999999996e+03 2.388230999999999938e-17 2.146030999999999871e-18
6.632268618000000060e+03 3.174537999999999802e-17 2.340435000000000135e-18
6.633586645999999746e+03 3.086741999999999903e-17 2.376641000000000141e-18
6.634904687999999624e+03 3.005512999999999732e-17 2.356289999999999809e-18
6.636222745000000032e+03 2.712912000000000098e-17 2.304174000000000016e-18
6.637540815999999722e+03 3.181865999999999952e-17 2.421580999999999918e-18
6.638858900999999605e+03 2.959337999999999899e-17 2.107666999999999895e-18
6.640177001000000018e+03 3.228964000000000008e-17 2.487945000000000053e-18
6.641495116000000053e+03 2.896893000000000074e-17 2.323173000000000172e-18
6.642813243999999941e+03 3.457677999999999976e-17 2.683250999999999852e-18
6.644131387000000359e+03 3.412554999999999943e-17 2.345645999999999945e-18
6.645449545000000398e+03 3.510471000000000216e-17 2.483701999999999913e-18
6.646767716999999720e+03 2.655736999999999938e-17 2.274272999999999993e-18
6.648085903000000144e+03 2.639750000000000148e-17 1.875987000000000062e-18
6.649404104000000189e+03 3.228697000000000008e-17 2.199015000000000004e-18
6.650722319000000425e+03 2.965057999999999896e-17 2.359525000000000162e-18
6.652040547999999944e+03 3.040005000000000180e-17 2.444193999999999907e-18
6.653358791999999994e+03 3.430840999999999970e-17 2.578460999999999965e-18
6.654677050000000236e+03 2.844935999999999697e-17 2.312924000000000066e-18
6.655995323000000099e+03 2.701417000000000145e-17 2.246384999999999853e-18
6.657313610000000153e+03 2.330173000000000058e-17 2.269522000000000179e-18
6.658631911999999829e+03 3.449187000000000288e-17 2.505001000000000049e-18
6.659950227000000268e+03 2.857182000000000024e-17 2.190843000000000122e-18
6.661268557999999757e+03 3.735274999999999717e-17 2.557021999999999998e-18
6.662586902000000009e+03 5.057572000000000070e-17 2.871119999999999942e-18
6.663905260999999882e+03 4.601206999999999802e-17 2.823575999999999912e-18
6.665223635000000286e+03 3.770126000000000241e-17 2.730721000000000186e-18
6.666542022999999972e+03 2.642879999999999915e-17 2.277837999999999866e-18
6.667860424999999850e+03 3.354491000000000218e-17 2.504291999999999894e-18
6.669178842000000259e+03 2.496557000000000143e-17 2.196913999999999941e-18
6.670497272999999950e+03 2.978147999999999878e-17 2.480855000000000039e-18
6.671815717999999833e+03 2.738902000000000065e-17 2.275174999999999913e-18
6.673134178000000247e+03 3.099991000000000224e-17 2.426938000000000097e-18
6.674452651999999944e+03 2.958912999999999996e-17 2.314401000000000077e-18
6.675771141000000171e+03 3.633442000000000237e-17 2.610074999999999957e-18
6.677089643999999680e+03 2.408452000000000102e-17 1.952868999999999943e-18
6.678408161999999720e+03 3.045726999999999817e-17 2.421588999999999865e-18
6.679726692999999614e+03 3.134797000000000222e-17 2.342667000000000186e-18
6.681045240000000376e+03 3.219670000000000063e-17 2.321199000000000124e-18
6.682363800000000083e+03 2.784471000000000227e-17 2.355342000000000005e-18
6.683682375000000320e+03 2.758003999999999858e-17 2.367182999999999832e-18
6.685000965000000178e+03 3.146143999999999704e-17 2.338389000000000184e-18
6.686319569000000229e+03 3.406481000000000201e-17 2.552276000000000054e-18
6.687638186999999562e+03 2.758701000000000094e-17 2.378261999999999957e-18
6.688956818999999996e+03 2.819028000000000065e-17 2.320930999999999996e-18
6.690275467000000390e+03 3.146710000000000107e-17 2.348996000000000008e-18
6.691594127999999728e+03 2.800868000000000156e-17 2.130135000000000183e-18
6.692912803999999596e+03 2.389368999999999970e-17 2.160449999999999933e-18
6.694231493999999657e+03 2.789490000000000092e-17 2.176827000000000150e-18
6.695550199000000248e+03 2.656474999999999880e-17 2.082685000000000100e-18
6.696868918000000122e+03 3.166783999999999927e-17 2.456414999999999883e-18
6.698187651000000187e+03 3.160375000000000103e-17 2.345207000000000097e-18
6.699506398999999874e+03 2.619544999999999877e-17 2.263301999999999915e-18
6.700825160999999753e+03 2.987331999999999906e-17 2.036891999999999977e-18
6.702143938000000162e+03 3.120745000000000260e-17 2.327516000000000026e-18
6.703462728999999854e+03 2.572225999999999859e-17 2.102767000000000022e-18
6.704781533999999738e+03 2.828586999999999754e-17 2.108306999999999840e-18
6.706100354000000152e+03 3.023914000000000009e-17 2.309151000000000048e-18
6.707419187999999849e+03 2.598810000000000118e-17 2.239704000000000081e-18
6.708738035999999738e+03 2.628151000000000122e-17 2.007757000000000016e-18
6.710056899000000158e+03 2.764409000000000094e-17 2.284657000000000061e-18
6.711375777000000198e+03 3.085227000000000262e-17 2.429181000000000171e-18
6.712694668000000092e+03 2.582383000000000043e-17 2.069886999999999854e-18
6.714013574999999946e+03 2.854368000000000064e-17 2.461989000000000050e-18
6.715332494999999653e+03 3.113215000000000116e-17 2.415570999999999979e-18
6.716651429999999891e+03 2.804217999999999757e-17 2.328631999999999859e-18
6.717970379000000321e+03 3.532729000000000024e-17 2.572840000000000016e-18
6.719289343000000372e+03 2.676242999999999943e-17 2.468620999999999862e-18
6.720608320999999705e+03 2.642366000000000011e-17 2.179798999999999859e-18
6.721927313999999569e+03 2.619792999999999908e-17 2.327378999999999886e-18
6.723246320999999625e+03 3.142397999999999909e-17 2.367002999999999884e-18
6.724565341999999873e+03 4.347459000000000002e-17 2.845507000000000046e-18
6.725884377000000313e+03 5.636794000000000546e-17 3.218865000000000013e-18
6.727203427999999803e+03 8.241713000000000266e-17 3.960335000000000274e-18
6.728522492000000057e+03 7.643782999999999936e-17 3.731483999999999858e-18
6.729841570999999931e+03 6.102545999999999421e-17 3.370278000000000040e-18
6.731160663999999997e+03 3.645068000000000024e-17 2.593427999999999818e-18
6.732479771999999684e+03 2.294097000000000066e-17 2.022318000000000089e-18
6.733798893999999564e+03 2.590122000000000153e-17 1.831823000000000086e-18
6.735118029999999635e+03 2.471488999999999961e-17 2.205465999999999971e-18
6.736437181000000237e+03 2.875276999999999927e-17 2.062979999999999865e-18
6.737756346000000121e+03 2.831704000000000013e-17 2.231751999999999879e-18
6.739075525999999627e+03 2.863870000000000154e-17 2.090059000000000135e-18
6.740394720000000234e+03 2.991515999999999729e-17 2.042524999999999846e-18
6.741713928000000124e+03 2.204198000000000079e-17 2.119498999999999880e-18
6.743033150999999634e+03 2.788361999999999800e-17 2.177467000000000094e-18
6.744352388000000246e+03 2.845640999999999725e-17 2.267717000000000057e-18
6.745671639999999570e+03 2.701647000000000027e-17 2.327902999999999838e-18
6.746990904999999657e+03 2.720693999999999861e-17 2.274097999999999915e-18
6.748310185999999703e+03 2.627028999999999983e-17 2.022164000000000159e-18
6.749629480999999942e+03 2.883591000000000051e-17 2.262645000000000181e-18
6.750948790000000372e+03 2.678686000000000138e-17 2.262531999999999880e-18
6.752268113000000085e+03 3.128062999999999747e-17 2.470105999999999820e-18
6.753587451000000328e+03 2.675905000000000091e-17 2.220396000000000168e-18
6.754906802999999854e+03 3.200315000000000215e-17 2.465980999999999852e-18
6.756226169999999911e+03 2.110611000000000024e-17 2.111873999999999892e-18
6.757545551000000160e+03 2.745118000000000125e-17 2.457427000000000028e-18
6.758864945999999691e+03 3.637667999999999894e-17 2.629663999999999815e-18
6.760184355999999752e+03 2.550108000000000113e-17 2.093697000000000192e-18
6.761503781000000345e+03 3.119345000000000253e-17 2.501673999999999928e-18
6.762823218999999881e+03 3.117449000000000182e-17 2.290259000000000041e-18
6.764142671999999948e+03 2.842994999999999716e-17 2.186013999999999868e-18
6.765462139000000207e+03 2.209659999999999997e-17 2.288921999999999860e-18
6.766781621000000086e+03 2.920091999999999946e-17 2.386892000000000041e-18
6.768101117000000158e+03 2.775081000000000002e-17 2.246708999999999991e-18
6.769420627999999851e+03 2.958926999999999940e-17 2.244476000000000043e-18
6.770740152999999736e+03 3.307954000000000232e-17 2.379761000000000013e-18
6.772059691999999814e+03 2.773571000000000077e-17 2.268962999999999981e-18
6.773379246000000421e+03 3.043411000000000176e-17 2.070869999999999905e-18
6.774698814000000311e+03 2.508745000000000127e-17 2.481630999999999842e-18
6.776018396999999823e+03 3.150890000000000033e-17 2.420664999999999900e-18
6.777337993000000097e+03 3.344785999999999699e-17 2.524562000000000095e-18
6.778657605000000331e+03 2.995550000000000057e-17 2.086504000000000003e-18
6.779977230000000418e+03 3.138764000000000288e-17 2.333693000000000098e-18
6.781296870000000126e+03 2.879652999999999695e-17 2.235278999999999814e-18
6.782616525000000365e+03 3.220341999999999870e-17 2.471816000000000098e-18
6.783936193999999887e+03 2.893681000000000280e-17 2.382364999999999880e-18
6.785255876999999600e+03 3.060139000000000292e-17 2.323477000000000059e-18
6.786575574000000415e+03 2.613381000000000007e-17 2.140861000000000075e-18
6.787895285999999942e+03 2.709872000000000151e-17 2.131465999999999825e-18
6.789215012999999999e+03 3.340611999999999924e-17 2.436866000000000142e-18
6.790534752999999910e+03 3.501147000000000126e-17 2.283722000000000073e-18
6.791854508999999780e+03 2.992752000000000298e-17 2.306006000000000054e-18
6.793174278000000413e+03 2.545319999999999950e-17 2.260279999999999963e-18
6.794494061999999758e+03 3.015317000000000300e-17 2.334486000000000075e-18
6.795813860000000204e+03 2.677006000000000006e-17 1.937973000000000096e-18
6.797133673000000272e+03 3.111486999999999997e-17 2.291038999999999816e-18
6.798453499999999622e+03 2.855036999999999794e-17 2.272321999999999887e-18
6.799773341000000073e+03 3.242991999999999977e-17 2.346139999999999905e-18
6.801093197000000146e+03 2.705746999999999875e-17 2.208165999999999964e-18
6.802413067000000410e+03 2.739193000000000058e-17 2.166010999999999899e-18
6.803732952000000296e+03 2.692601000000000114e-17 1.996515000000000119e-18
6.805052851000000373e+03 3.004758000000000078e-17 2.465515999999999985e-18
6.806372763999999734e+03 1.982946999999999992e-17 1.949390999999999968e-18
6.807692691999999624e+03 3.305757999999999940e-17 2.490271000000000051e-18
6.809012633999999707e+03 3.525527999999999811e-17 2.624587000000000069e-18
6.810332591000000320e+03 2.867749999999999859e-17 2.244086000000000155e-18
6.811652562000000216e+03 3.013884000000000071e-17 2.168287000000000040e-18
6.812972547000000304e+03 2.850309999999999742e-17 2.383090999999999825e-18
6.814292547000000013e+03 3.069564000000000070e-17 2.198935000000000156e-18
6.815612560999999914e+03 2.867146000000000136e-17 2.361079999999999843e-18
6.816932589000000007e+03 2.961760999999999998e-17 2.077473999999999905e-18
6.818252631999999721e+03 2.721506000000000039e-17 2.224387000000000072e-18
6.819572688999999627e+03 2.393976000000000056e-17 2.164330000000000100e-18
6.820892761000000064e+03 2.799619000000000079e-17 1.930898999999999974e-18
6.822212846999999783e+03 2.855203999999999926e-17 2.229829999999999867e-18
6.823532946999999695e+03 2.935085999999999791e-17 1.941073999999999999e-18
6.824853062000000136e+03 3.043097000000000009e-17 2.346026999999999989e-18
6.826173190999999861e+03 3.368170999999999979e-17 2.546442999999999986e-18
6.827493333999999777e+03 3.061729999999999808e-17 2.495694999999999877e-18
6.828813492000000224e+03 2.485626000000000027e-17 2.272635999999999899e-18
6.830133663999999953e+03 2.743912000000000010e-17 2.316169000000000159e-18
6.831453851000000213e+03 2.886133000000000295e-17 2.473523999999999812e-18
6.832774051999999756e+03 2.740485000000000098e-17 2.576017000000000180e-18
6.834094267999999829e+03 3.767494000000000177e-17 2.688160999999999851e-18
6.835414496999999756e+03 2.629601000000000064e-17 2.181619999999999875e-18
6.836734741000000213e+03 2.659606000000000083e-17 2.390389999999999882e-18
6.838055000000000291e+03 2.866764999999999706e-17 1.979213999999999936e-18
6.839375272999999652e+03 2.589980999999999962e-17 2.073729000000000084e-18
6.840695560000000114e+03 3.590938000000000144e-17 2.598024000000000190e-18
6.842015862000000197e+03 1.902656000000000116e-17 2.125398000000000082e-18
6.843336177999999563e+03 2.899754000000000201e-17 2.570648000000000082e-18
6.844656508000000031e+03 3.226157999999999840e-17 2.457988000000000021e-18
6.845976853000000119e+03 2.575583000000000049e-17 2.260878999999999893e-18
6.847297212999999829e+03 3.146265999999999926e-17 2.393581000000000144e-18
6.848617586000000301e+03 2.508252000000000141e-17 2.116789000000000146e-18
6.849937974000000395e+03 2.749303000000000076e-17 2.125649999999999933e-18
6.851258375999999771e+03 2.754506999999999914e-17 2.215828999999999890e-18
6.852578792999999678e+03 2.625538999999999847e-17 2.255444999999999942e-18
6.853899223999999776e+03 2.511460000000000039e-17 2.215391999999999836e-18
6.855219670000000406e+03 2.733267999999999992e-17 2.059997000000000133e-18
6.856540130000000318e+03 3.254938999999999902e-17 2.365535000000000101e-18
6.857860604000000421e+03 2.279258999999999868e-17 2.126665000000000154e-18
6.859181091999999808e+03 2.638225000000000150e-17 2.177536999999999817e-18
6.860501594999999725e+03 2.601148000000000112e-17 2.099554000000000099e-18
6.861822113000000172e+03 3.776744000000000031e-17 2.779078999999999955e-18
6.863142644999999902e+03 3.219372000000000098e-17 3.132862000000000163e-18
6.864463190999999824e+03 2.831146000000000019e-17 2.258285000000000152e-18
6.865783750999999938e+03 1.997012000000000079e-17 2.038902000000000169e-18
6.867104325999999674e+03 1.791045000000000010e-17 1.960014000000000069e-18
6.868424914999999601e+03 1.841056000000000074e-17 1.527224000000000079e-18
6.869745519000000058e+03 2.031782000000000087e-17 1.954196999999999895e-18
6.871066136999999799e+03 1.863297999999999990e-17 2.012738999999999918e-18
6.872386770000000070e+03 1.883097000000000019e-17 1.952737999999999955e-18
6.873707416000000194e+03 2.669131000000000038e-17 2.168459999999999938e-18
6.875028076999999939e+03 2.230193000000000071e-17 1.646524999999999988e-18
6.876348753000000215e+03 2.138387999999999965e-17 1.949757999999999914e-18
6.877669442999999774e+03 2.544510999999999849e-17 2.124741999999999860e-18
6.878990147000000434e+03 2.551031000000000027e-17 2.053282000000000011e-18
6.880310865999999805e+03 3.265537999999999703e-17 2.183809000000000118e-18
6.881631599000000278e+03 3.036044000000000267e-17 2.455377000000000104e-18
6.882952346000000034e+03 1.728488000000000012e-17 2.170460000000000005e-18
6.884273108000000320e+03 2.611660999999999989e-17 2.354953999999999911e-18
6.885593883999999889e+03 2.307214000000000117e-17 2.046546000000000126e-18
6.886914674999999988e+03 2.297212000000000068e-17 2.183552999999999909e-18
6.888235480000000280e+03 2.218921000000000028e-17 2.084473999999999945e-18
6.889556298999999854e+03 1.963524999999999881e-17 2.098439000000000163e-18
6.890877132999999958e+03 2.870398000000000124e-17 2.036809000000000053e-18
6.892197981000000254e+03 2.771858000000000031e-17 2.237195000000000058e-18
6.893518842999999833e+03 2.625784000000000110e-17 2.185693000000000192e-18
6.894839719999999943e+03 2.623653000000000132e-17 2.179052000000000151e-18
6.896160611000000245e+03 2.765701000000000133e-17 2.145124999999999978e-18
6.897481517000000167e+03 2.413433000000000029e-17 2.145748000000000132e-18
6.898802437000000282e+03 2.619843000000000150e-17 1.866140000000000148e-18
6.900123370999999679e+03 2.978315999999999830e-17 2.330010000000000053e-18
6.901444319999999607e+03 1.468692999999999924e-17 2.213550000000000058e-18
6.902765282999999727e+03 2.963562999999999736e-17 2.334815000000000083e-18
6.904086260000000038e+03 2.198745000000000082e-17 1.868172000000000000e-18
6.905407251999999971e+03 3.107974999999999981e-17 2.366160000000000050e-18
6.906728258000000096e+03 2.755049000000000015e-17 2.234696000000000161e-18
6.908049278999999842e+03 2.118532000000000030e-17 2.219893999999999876e-18
6.909370313999999780e+03 2.170402999999999867e-17 2.043065999999999972e-18
6.910691362999999910e+03 2.785464000000000172e-17 2.357139000000000181e-18
6.912012426999999661e+03 2.489841999999999944e-17 2.244506000000000034e-18
6.913333504999999604e+03 2.597441999999999895e-17 2.205027000000000123e-18
6.914654596999999740e+03 2.211833999999999936e-17 2.097034999999999951e-18
6.915975704000000405e+03 2.828849000000000038e-17 2.348498999999999971e-18
6.917296825000000354e+03 2.825976000000000223e-17 2.246099000000000038e-18
6.918617959999999584e+03 3.324826000000000307e-17 2.389359000000000153e-18
6.919939110000000255e+03 2.959334000000000003e-17 2.431371999999999823e-18
6.921260274999999638e+03 2.993674999999999904e-17 2.328615000000000070e-18
6.922581452999999783e+03 3.583059999999999791e-17 2.578583000000000110e-18
6.923902645999999550e+03 2.652900999999999932e-17 2.162431000000000030e-18
6.925223853999999847e+03 3.230830999999999753e-17 2.335196000000000127e-18
6.926545074999999997e+03 2.810553999999999782e-17 2.365083000000000052e-18
6.927866312000000107e+03 2.867749000000000039e-17 2.142852999999999810e-18
6.929187562000000071e+03 2.702862000000000063e-17 2.114487999999999884e-18
6.930508826999999656e+03 2.423430000000000054e-17 2.164480999999999954e-18
6.931830106000000342e+03 3.468008999999999956e-17 2.367496999999999845e-18
6.933151399999999740e+03 2.108091999999999953e-17 2.060709999999999876e-18
6.934472708000000239e+03 3.090332999999999871e-17 2.449805000000000116e-18
6.935794030000000021e+03 2.732201000000000119e-17 2.153904000000000122e-18
6.937115367000000333e+03 2.777821999999999855e-17 2.102621999999999935e-18
6.938436717999999928e+03 2.590252999999999987e-17 2.155296000000000029e-18
6.939758084000000053e+03 2.501935999999999904e-17 2.144361000000000095e-18
6.941079463000000032e+03 2.513728000000000003e-17 2.349657000000000100e-18
6.942400857999999971e+03 2.998990999999999914e-17 2.405305000000000083e-18
6.943722265999999763e+03 2.610286000000000102e-17 2.140079000000000120e-18
6.945043689000000086e+03 2.888363000000000013e-17 2.162532000000000027e-18
6.946365127000000030e+03 2.441483000000000123e-17 2.192245000000000155e-18
6.947686577999999827e+03 2.943761000000000248e-17 2.544471000000000117e-18
6.949008044000000154e+03 2.383337000000000062e-17 2.144716000000000121e-18
6.950329525000000103e+03 3.029973999999999806e-17 2.517282000000000007e-18
6.951651020000000244e+03 3.261119000000000281e-17 2.105556999999999989e-18
6.952972528999999668e+03 2.650175999999999972e-17 2.099330000000000061e-18
6.954294052000000192e+03 2.773237000000000122e-17 2.196872000000000030e-18
6.955615590000000338e+03 2.382118000000000131e-17 2.038199000000000166e-18
6.956937141999999767e+03 2.758506999999999893e-17 2.320195999999999822e-18
6.958258708999999726e+03 2.263311999999999963e-17 2.285042000000000078e-18
6.959580289999999877e+03 2.537764999999999993e-17 2.270342999999999969e-18
6.960901885999999649e+03 2.742902000000000044e-17 2.315654999999999948e-18
